Taxa	Index	Abundance	Cumulative	NumPresent	Model
Sinomicrobium	1441	3.25129332585596e-06	0.998205199949453	63	NA
Kibdelosporangium	1442	3.24872804630964e-06	0.998208448677499	54	NA
Limnoglobus	1443	3.24575788107249e-06	0.99821169443538	62	NA
Alkalilimnicola	1444	3.23883063733904e-06	0.998214933266018	63	NA
Dokdonella	1445	3.23272205518912e-06	0.998218165988073	59	NA
Catalinimonas	1446	3.23192771313224e-06	0.998221397915786	64	NA
Sebaldella	1447	3.230323289145e-06	0.998224628239075	74	NA
Rhodoligotrophos	1448	3.23005953912118e-06	0.998227858298614	63	NA
Pseudobacillus	1449	3.22623402404986e-06	0.998231084532638	79	NA
Lichenihabitans	1450	3.22377774764323e-06	0.998234308310386	66	NA
Chelativorans	1451	3.22135245898101e-06	0.998237529662845	62	NA
Gracilimonas	1452	3.2188447341124e-06	0.998240748507579	69	NA
Botrytis	1453	3.20990992051075e-06	0.9982439584175	59	NA
Lonepinella	1454	3.19904435516071e-06	0.998247157461855	58	NA
Aliiroseovarius	1455	3.19788038198871e-06	0.998250355342237	68	NA
Kangiella	1456	3.19546237851741e-06	0.998253550804615	64	NA
Pelagovum	1457	3.18718653536686e-06	0.998256737991151	65	NA
Gymnodinialimonas	1458	3.18408709584574e-06	0.998259922078247	61	NA
Marinovum	1459	3.17130228084235e-06	0.998263093380527	54	NA
Oryzobacter	1460	3.16817981010283e-06	0.998266261560337	55	NA
Thermodesulfovibrio	1461	3.1678622369123e-06	0.998269429422574	70	NA
Ruficoccus	1462	3.15841480358066e-06	0.998272587837378	55	NA
Halorarius	1463	3.1573277780862e-06	0.998275745165156	51	NA
Terasakiella	1464	3.1563845816284e-06	0.998278901549738	74	NA
Haloglomus	1465	3.15596872346692e-06	0.998282057518461	57	NA
Octadecabacter	1466	3.15049586632988e-06	0.998285208014328	63	NA
Picosynechococcus	1467	3.14541446691038e-06	0.998288353428794	71	NA
Desulfolithobacter	1468	3.13892247968542e-06	0.998291492351274	63	NA
Granulibacter	1469	3.1377632732662e-06	0.998294630114547	62	NA
Amphritea	1470	3.13660663201312e-06	0.998297766721179	73	NA
Ceduovirus	1471	3.13658042891903e-06	0.998300903301608	16	NA
Limimaricola	1472	3.13212151416137e-06	0.998304035423123	63	NA
Caloranaerobacter	1473	3.1245250819903e-06	0.998307159948205	68	NA
Magnetovirga	1474	3.12429487209539e-06	0.998310284243077	62	NA
Arenibacter	1475	3.11432080250384e-06	0.998313398563879	61	NA
Xylocopilactobacillus	1476	3.11032896051779e-06	0.99831650889284	68	NA
Saltatorellus	1477	3.10960770732052e-06	0.998319618500547	60	NA
Halomarina	1478	3.09361014938136e-06	0.998322712110696	61	NA
Babesia	1479	3.09239370729386e-06	0.998325804504404	69	NA
Jejubacter	1480	3.09112804733253e-06	0.998328895632451	67	NA
Eleftheria	1481	3.09001470317105e-06	0.998331985647154	64	NA
Crateriforma	1482	3.08511792429736e-06	0.998335070765078	58	NA
Syntrophomonas	1483	3.08065473372899e-06	0.998338151419812	62	NA
Jeotgalibacillus	1484	3.07993070047844e-06	0.998341231350513	73	NA
Planctellipticum	1485	3.07901885479791e-06	0.998344310369367	62	NA
Phytobacter	1486	3.06738386182641e-06	0.998347377753229	67	NA
Sulfurifustis	1487	3.06620894167412e-06	0.998350443962171	60	NA
Allokutzneria	1488	3.05271860839292e-06	0.998353496680779	55	NA
Parvibaculum	1489	3.04981810578555e-06	0.998356546498885	60	NA
Desulfobaculum	1490	3.04917513856227e-06	0.998359595674024	70	NA
Urechidicola	1491	3.04326314490571e-06	0.998362638937169	54	NA
Koleobacter	1492	3.04260784117492e-06	0.99836568154501	72	NA
Natronosalvus	1493	3.0413559604957e-06	0.99836872290097	56	NA
Desulforapulum	1494	3.03994593805096e-06	0.998371762846908	66	NA
Lignipirellula	1495	3.03895908270535e-06	0.998374801805991	62	NA
Vanrija	1496	3.0386436017599e-06	0.998377840449593	57	NA
Toxoplasma	1497	3.03317360118529e-06	0.998380873623194	63	NA
Ferruginibacter	1498	3.02423807729846e-06	0.998383897861271	67	NA
Chloroflexus	1499	3.02274445921479e-06	0.99838692060573	64	NA
Lodderomyces	1500	3.02040355415212e-06	0.998389941009285	67	NA
Terrirubrum	1501	3.01881097492053e-06	0.99839295982026	63	NA
Parafrankia	1502	3.01641686459007e-06	0.998395976237124	62	NA
Thermosynechococcus	1503	3.00682016146547e-06	0.998398983057286	69	NA
Atlantibacter	1504	3.0039973773581e-06	0.998401987054663	63	NA
Candidatus Thiodiazotropha	1505	3.00298509936056e-06	0.998404990039762	72	NA
Bergeyella	1506	3.0023543332367e-06	0.998407992394096	62	NA
Alienimonas	1507	2.99435447509555e-06	0.998410986748571	65	NA
Azorhizobium	1508	2.99296265531105e-06	0.998413979711226	61	NA
Rhizobacter	1509	2.99067154985463e-06	0.998416970382776	61	NA
Allosphingosinicella	1510	2.98817580521708e-06	0.998419958558581	54	NA
Robbsia	1511	2.97720362840168e-06	0.998422935762209	69	NA
Parelusimicrobium	1512	2.9755563081012e-06	0.998425911318518	38	NA
Leptothrix	1513	2.97472580260209e-06	0.99842888604432	62	NA
Sulfuricaulis	1514	2.97411978205633e-06	0.998431860164102	65	NA
Haploplasma	1515	2.9710597382332e-06	0.99843483122384	58	NA
Keratinibaculum	1516	2.96926901185456e-06	0.998437800492852	63	NA
Nitratiruptor	1517	2.96422345973904e-06	0.998440764716312	63	NA
Antarcticirhabdus	1518	2.94840809791641e-06	0.99844371312441	62	NA
Caldanaerobacter	1519	2.94354636945036e-06	0.998446656670779	66	NA
Haloterrigena	1520	2.94288128891638e-06	0.998449599552068	54	NA
Staphylospora	1521	2.94223711219561e-06	0.99845254178918	61	NA
Sporofaciens	1522	2.94016582383547e-06	0.998455481955004	65	NA
Faecalibacter	1523	2.93278588826535e-06	0.998458414740893	59	NA
Pochonia	1524	2.93220143149398e-06	0.998461346942324	62	NA
Roseitalea	1525	2.92929035173696e-06	0.998464276232676	55	NA
Methanofollis	1526	2.92707297163429e-06	0.998467203305647	61	NA
Methylomagnum	1527	2.91673880894568e-06	0.998470120044456	57	NA
Subtercola	1528	2.91434528754118e-06	0.998473034389744	62	NA
Nitrosophilus	1529	2.90132358330332e-06	0.998475935713327	65	NA
Occallatibacter	1530	2.90099585943658e-06	0.998478836709187	61	NA
Kaustia	1531	2.90065827338367e-06	0.99848173736746	65	NA
Dermatobacter	1532	2.89339947622611e-06	0.998484630766936	57	NA
Hartmannibacter	1533	2.89235494050906e-06	0.998487523121877	59	NA
Sphaerobacter	1534	2.88577446185448e-06	0.998490408896339	56	NA
Candidatus Pseudothioglobus	1535	2.87867848792746e-06	0.998493287574827	63	NA
Fluviicola	1536	2.87733054685819e-06	0.998496164905373	63	NA
Flavivirga	1537	2.87610892216154e-06	0.998499041014296	64	NA
Rhodophyticola	1538	2.87505025034199e-06	0.998501916064546	61	NA
Stackebrandtia	1539	2.87129386136212e-06	0.998504787358407	58	NA
Bremia	1540	2.84705635411397e-06	0.998507634414761	68	NA
Caulifigura	1541	2.84446914778832e-06	0.998510478883909	55	NA
Bacterioplanoides	1542	2.84351743886165e-06	0.998513322401348	69	NA
Aliamphritea	1543	2.833726339159e-06	0.998516156127687	72	NA
Allorhizobium	1544	2.83282094791321e-06	0.998518988948635	53	NA
Fimbriimonas	1545	2.83140300361585e-06	0.998521820351639	58	NA
Tatumella	1546	2.82868831019964e-06	0.998524649039949	69	Tatumella_ptyseos_ATCC_33301.xml
Orbus	1547	2.82797504565343e-06	0.998527477014995	54	NA
Cyclonatronum	1548	2.82769077684996e-06	0.998530304705771	63	NA
Immundisolibacter	1549	2.82710727213574e-06	0.998533131813044	56	NA
Laribacter	1550	2.81017209384493e-06	0.998535941985137	62	Laribacter_hongkongensis_HLHK9.xml
Thiosocius	1551	2.80530911418067e-06	0.998538747294252	62	NA
Peteryoungia	1552	2.80188997545985e-06	0.998541549184227	60	NA
Saprospira	1553	2.80008699722022e-06	0.998544349271224	59	NA
Sanyastnella	1554	2.79410615722738e-06	0.998547143377381	48	NA
Gottfriedia	1555	2.79174313545048e-06	0.998549935120517	61	NA
Vulgatibacter	1556	2.78683256527503e-06	0.998552721953082	58	NA
Brooklawnia	1557	2.78178416815853e-06	0.99855550373725	58	NA
Helcobacillus	1558	2.77964698588593e-06	0.998558283384236	57	NA
Asaia	1559	2.77917023974191e-06	0.998561062554476	57	NA
Bermanella	1560	2.77488924101138e-06	0.998563837443717	63	NA
Methyloraptor	1561	2.77255606892733e-06	0.998566609999786	51	NA
Synechocystis	1562	2.77250182590011e-06	0.998569382501612	70	NA
Heliorestis	1563	2.7676541982079e-06	0.99857215015581	64	NA
Cnuibacter	1564	2.75244682627144e-06	0.998574902602636	55	NA
Metallumcola	1565	2.74667429344066e-06	0.99857764927693	67	NA
Rodentibacter	1566	2.73955670606356e-06	0.998580388833636	68	Rodentibacter_pneumotropicus_DSM_21403.xml
Halobacteriovorax	1567	2.7387344655123e-06	0.998583127568101	59	NA
Candidatus Korobacter	1568	2.73607343633867e-06	0.998585863641538	56	NA
Pelolinea	1569	2.72902411381963e-06	0.998588592665651	63	NA
Vitreoscilla	1570	2.7282323335229e-06	0.998591320897985	65	Vitreoscilla_massiliensis_CSUR_P2036.xml
Oceanihabitans	1571	2.72418414175716e-06	0.998594045082127	47	NA
Aestuariispira	1572	2.72048170194748e-06	0.998596765563829	65	NA
Acaryochloris	1573	2.70836627138906e-06	0.9985994739301	66	Acaryochloris_marina_MBIC11017.xml
Desulfurivibrio	1574	2.70749474611282e-06	0.998602181424846	68	NA
Sulfuritortus	1575	2.70736772358925e-06	0.99860488879257	56	NA
Nitrincola	1576	2.70347730171585e-06	0.998607592269872	67	NA
Methylacidimicrobium	1577	2.69862411629187e-06	0.998610290893988	57	NA
Beutenbergia	1578	2.69570608110692e-06	0.998612986600069	57	NA
Mesotoga	1579	2.69514488464171e-06	0.998615681744954	58	NA
Halovivax	1580	2.6933959147471e-06	0.998618375140868	55	NA
Gryllotalpicola	1581	2.68679196925537e-06	0.998621061932838	50	NA
Sterolibacterium	1582	2.67964303113534e-06	0.998623741575869	64	NA
Akanthomyces	1583	2.67618707915446e-06	0.998626417762948	61	NA
Ehrlichia	1584	2.6716803915133e-06	0.998629089443339	59	NA
Planktothrix	1585	2.67152636913234e-06	0.998631760969709	65	NA
Vaginella	1586	2.67030522526059e-06	0.998634431274934	43	NA
Sideroxydans	1587	2.66854700224944e-06	0.998637099821936	70	NA
Caldalkalibacillus	1588	2.66785717372599e-06	0.99863976767911	67	NA
Halorarum	1589	2.66529380593652e-06	0.998642432972916	54	NA
Starkeya	1590	2.6639726817361e-06	0.998645096945597	55	NA
Abiotrophia	1591	2.6566058435169e-06	0.998647753551441	63	NA
Halapricum	1592	2.65628277856112e-06	0.998650409834219	49	NA
Neospora	1593	2.65465234510178e-06	0.998653064486565	62	NA
Domibacillus	1594	2.65270773160098e-06	0.998655717194296	73	NA
Serpentinimonas	1595	2.65268754193127e-06	0.998658369881838	55	NA
Pseudovibrio	1596	2.65146265509814e-06	0.998661021344493	60	NA
Alloacidobacterium	1597	2.65016592090762e-06	0.998663671510414	54	NA
Desulfofustis	1598	2.64948144665857e-06	0.998666320991861	60	NA
Sporanaerobacter	1599	2.64115543841617e-06	0.998668962147299	67	NA
Mucisphaera	1600	2.64013945975614e-06	0.998671602286759	57	NA
Kerstersia	1601	2.6354623157547e-06	0.998674237749075	62	NA
Chondromyces	1602	2.62730985291352e-06	0.998676865058928	57	NA
Ammonifex	1603	2.62326090062678e-06	0.998679488319828	54	NA
Bombilactobacillus	1604	2.61891638179447e-06	0.99868210723621	60	NA
Pullulanibacillus	1605	2.6178097348625e-06	0.998684725045945	65	NA
Arcticibacter	1606	2.61726811384997e-06	0.998687342314059	58	NA
Egicoccus	1607	2.61070862791349e-06	0.998689953022687	56	NA
Frigidibacter	1608	2.6094538900441e-06	0.998692562476577	51	NA
Chromohalobacter	1609	2.6076081677642e-06	0.998695170084745	59	NA
Chenggangzhangella	1610	2.60373731433386e-06	0.998697773822059	48	NA
Pikeienuella	1611	2.60187317669293e-06	0.998700375695236	54	NA
Desulfurispirillum	1612	2.60037681519711e-06	0.998702976072051	57	NA
Occultella	1613	2.59341782234632e-06	0.998705569489873	56	NA
Roseinatronobacter	1614	2.59296299285606e-06	0.998708162452866	57	NA
Marichromatium	1615	2.59189670487823e-06	0.998710754349571	50	NA
Jiella	1616	2.58894672474596e-06	0.998713343296296	58	NA
Pontimicrobium	1617	2.58783200887383e-06	0.998715931128304	58	NA
Ideonella	1618	2.58309506352522e-06	0.998718514223368	58	NA
Methylogaea	1619	2.57955125152871e-06	0.998721093774619	57	NA
Candidatus Spongiihabitans	1620	2.57551320321597e-06	0.998723669287823	61	NA
Naumovozyma	1621	2.57095395737618e-06	0.99872624024178	62	NA
Meiothermus	1622	2.5685026989672e-06	0.998728808744479	57	Meiothermus_silvanus_DSM_9946.xml
Zhihengliuella	1623	2.56155244011933e-06	0.998731370296919	30	NA
Candidatus Uabimicrobium	1624	2.55968622082654e-06	0.99873392998314	71	NA
Sphaerimonospora	1625	2.54974745699585e-06	0.998736479730597	50	NA
Novosphingopyxis	1626	2.54834080813771e-06	0.998739028071405	53	NA
Streptobacillus	1627	2.54748446535696e-06	0.998741575555871	54	NA
Arcticibacterium	1628	2.54371043197648e-06	0.998744119266302	58	NA
Eremothecium	1629	2.54068121027755e-06	0.998746659947513	51	NA
Piscinibacterium	1630	2.53950101349883e-06	0.998749199448526	72	NA
Sulfurivermis	1631	2.53701492965002e-06	0.998751736463456	49	NA
Salinilacustrithrix	1632	2.53266429049472e-06	0.998754269127746	49	NA
Alloactinosynnema	1633	2.52805382982874e-06	0.998756797181576	52	NA
Thiocystis	1634	2.52203555706113e-06	0.998759319217133	58	NA
Ascochyta	1635	2.51782929894561e-06	0.998761837046432	58	NA
Anaerocellum	1636	2.5133710233564e-06	0.998764350417456	52	NA
Ferrigenium	1637	2.50811145970198e-06	0.998766858528915	62	NA
Candidatus Pelagisphaera	1638	2.50751576975256e-06	0.998769366044685	38	NA
Polycladomyces	1639	2.50537856672523e-06	0.998771871423252	59	NA
Candidatus Azobacteroides	1640	2.50387163088564e-06	0.998774375294883	52	NA
Aminobacterium	1641	2.50341445623312e-06	0.998776878709339	63	NA
Catenovulum	1642	2.5014903115296e-06	0.99877938019965	58	NA
Taylorella	1643	2.4993121516552e-06	0.998781879511802	55	NA
Amniculibacterium	1644	2.49647974951317e-06	0.998784375991552	39	NA
Limihaloglobus	1645	2.49181065681633e-06	0.998786867802208	53	NA
Haematobacter	1646	2.48316380448545e-06	0.998789350966013	52	NA
Sulfurimicrobium	1647	2.4819449824235e-06	0.998791832910995	59	NA
Actinopolymorpha	1648	2.47666754207163e-06	0.998794309578537	54	NA
Candidatus Minimicrobia	1649	2.4760235451155e-06	0.998796785602083	43	NA
Natranaerofaba	1650	2.47551147123666e-06	0.998799261113554	63	NA
Roseicyclus	1651	2.47050902964021e-06	0.998801731622583	55	NA
Plesiomonas	1652	2.46011043262607e-06	0.998804191733016	61	Plesiomonas_shigelloides_302_73.xml
Humitalea	1653	2.45788362144028e-06	0.998806649616637	52	NA
Roseococcus	1654	2.45581868838915e-06	0.998809105435326	56	NA
Chondrinema	1655	2.45240534950641e-06	0.998811557840675	65	NA
Desulfoglaeba	1656	2.43830308556358e-06	0.998813996143761	56	NA
Crocosphaera	1657	2.43138559480637e-06	0.998816427529356	70	NA
Candidatus Leptofilum	1658	2.4270782231619e-06	0.998818854607579	62	NA
Saxibacter	1659	2.4241349320995e-06	0.998821278742511	55	NA
Facklamia	1660	2.4174120697204e-06	0.998823696154581	55	Facklamia_hominis_CCUG_36813.xml
Sordaria	1661	2.41458933090886e-06	0.998826110743912	55	NA
Croceimicrobium	1662	2.41024746929152e-06	0.998828520991381	58	NA
Egibacter	1663	2.40328987941265e-06	0.99883092428126	49	NA
Micavibrio	1664	2.4007419232594e-06	0.998833325023184	64	NA
Robertmurraya	1665	2.39849687819866e-06	0.998835723520062	64	NA
Methylocapsa	1666	2.39599214670494e-06	0.998838119512208	51	NA
Glacieibacterium	1667	2.38967739363537e-06	0.998840509189602	49	NA
Drechmeria	1668	2.37580041639026e-06	0.998842884990018	51	NA
Actinotalea	1669	2.36902932859889e-06	0.998845254019347	45	NA
Knoellia	1670	2.36507833512881e-06	0.998847619097682	60	NA
Euzebyella	1671	2.35740205234042e-06	0.998849976499735	46	NA
Pedococcus	1672	2.35329740482719e-06	0.998852329797139	52	NA
Nguyenibacter	1673	2.349818277102e-06	0.998854679615416	51	NA
Ustilaginoidea	1674	2.34863739504332e-06	0.998857028252812	48	NA
Leptodesmis	1675	2.34851422694217e-06	0.998859376767038	52	NA
Hylemonella	1676	2.34734077910675e-06	0.998861724107818	50	NA
Microaceticoccus	1677	2.34724439315519e-06	0.998864071352211	63	NA
Candidatus Methylospira	1678	2.34302817588429e-06	0.998866414380387	54	NA
Caenibius	1679	2.33921604909997e-06	0.998868753596436	54	NA
Prauserella	1680	2.33557830835676e-06	0.998871089174744	47	NA
Streptantibioticus	1681	2.33222424349344e-06	0.998873421398987	54	NA
Verminephrobacter	1682	2.32793810781784e-06	0.998875749337095	53	NA
Synoicihabitans	1683	2.31734302194641e-06	0.998878066680117	51	NA
Psilocybe	1684	2.31378757224089e-06	0.99888038046769	54	NA
Parasphingopyxis	1685	2.3128476623389e-06	0.998882693315352	53	NA
Acidobacterium	1686	2.30510729052434e-06	0.998884998422642	57	Acidobacterium_ailaaui_PMMR2.xml
Lonsdalea	1687	2.30491760353297e-06	0.998887303340246	62	NA
Thermoactinomyces	1688	2.30195974950079e-06	0.998889605299995	53	NA
Acidiphilium	1689	2.30058472067686e-06	0.998891905884716	54	NA
Deefgea	1690	2.29480520420541e-06	0.99889420068992	61	NA
Marinibacterium	1691	2.29059029406019e-06	0.998896491280214	47	NA
Hydrogenovibrio	1692	2.2879549494845e-06	0.998898779235164	56	NA
Elioraea	1693	2.28496915861089e-06	0.998901064204322	53	NA
Anaerobacillus	1694	2.28010421389242e-06	0.998903344308536	58	Anaerobacillus_macyae_DSM_16346.xml
Parasedimentitalea	1695	2.2726452406781e-06	0.998905616953777	54	NA
Lewinella	1696	2.27210474035132e-06	0.998907889058517	55	NA
Brochothrix	1697	2.26950426570713e-06	0.998910158562783	66	Brochothrix_thermosphacta_DSM_20171.xml
Halomicronema	1698	2.26534974903003e-06	0.998912423912532	46	NA
Svornostia	1699	2.26475969616193e-06	0.998914688672228	53	NA
Glycocaulis	1700	2.26346236967758e-06	0.998916952134598	49	NA
Pararobbsia	1701	2.26197943828999e-06	0.998919214114036	59	NA
Salinigranum	1702	2.25914187191048e-06	0.998921473255908	50	NA
Purpureocillium	1703	2.258423130927e-06	0.998923731679039	51	NA
Nitratifractor	1704	2.24976715953427e-06	0.998925981446199	49	NA
Thermodesulfomicrobium	1705	2.24254791125368e-06	0.99892822399411	48	NA
Parasalinivibrio	1706	2.24217812635058e-06	0.998930466172236	54	NA
Buchananella	1707	2.23873252871678e-06	0.998932704904765	51	NA
Schizosaccharomyces	1708	2.23525669039627e-06	0.998934940161455	59	NA
Dinoroseobacter	1709	2.23507872593691e-06	0.998937175240181	43	NA
Pseudopedobacter	1710	2.23184733312669e-06	0.998939407087514	54	NA
Effusibacillus	1711	2.22844728640942e-06	0.998941635534801	59	NA
Rasiella	1712	2.22067452812732e-06	0.998943856209329	57	NA
Rhodocytophaga	1713	2.21810993215963e-06	0.998946074319261	56	NA
Conchiformibius	1714	2.21635125731003e-06	0.998948290670518	61	NA
Halorhodospira	1715	2.20328647819297e-06	0.998950493956997	56	NA
Natronosporangium	1716	2.19925492152894e-06	0.998952693211918	49	NA
Haliovirga	1717	2.19253486373151e-06	0.998954885746782	56	NA
Zymobacter	1718	2.18891118158601e-06	0.998957074657963	55	NA
Enhydrobacter	1719	2.18621439319993e-06	0.998959260872357	53	Enhydrobacter_aerosaccus_ATCC_27094.xml
Caldithrix	1720	2.18327209782368e-06	0.998961444144455	55	NA
Histophilus	1721	2.18326264083118e-06	0.998963627407095	52	NA
Candidatus Kinetoplastidibacterium	1722	2.1824325569644e-06	0.998965809839652	51	NA
Pseudogemmobacter	1723	2.17841100297968e-06	0.998967988250655	57	NA
Paramicrobacterium	1724	2.17809178240269e-06	0.998970166342438	55	NA
Thalassiosira	1725	2.17528767632874e-06	0.998972341630114	58	NA
Metasolibacillus	1726	2.17362232798292e-06	0.998974515252442	55	NA
Acidiferrobacter	1727	2.17234417397162e-06	0.998976687596616	58	NA
Acidianus	1728	2.16225079181868e-06	0.998978849847408	61	NA
Microvirgula	1729	2.16084038729811e-06	0.998981010687795	61	NA
Gluconacetobacter	1730	2.15882388650714e-06	0.998983169511682	51	NA
Methanospirillum	1731	2.1584383644102e-06	0.998985327950046	59	NA
Rickettsiella	1732	2.15679705409398e-06	0.9989874847471	53	Rickettsiella_grylli.xml
Oceaniradius	1733	2.15398078125685e-06	0.998989638727881	49	NA
Pradoshia	1734	2.15228154840656e-06	0.99899179100943	66	NA
Crenobacter	1735	2.14904123209578e-06	0.998993940050662	57	NA
Natronococcus	1736	2.14693066216725e-06	0.998996086981324	54	NA
Natroniella	1737	2.1420799101303e-06	0.998998229061234	51	NA
Floricoccus	1738	2.1384176704979e-06	0.999000367478905	56	NA
Paenacidovorax	1739	2.1257355753294e-06	0.99900249321448	50	NA
Schnuerera	1740	2.11771463167795e-06	0.999004610929112	58	NA
Pauljensenia	1741	2.11771134845801e-06	0.99900672864046	48	NA
Aquiflexum	1742	2.10943683727463e-06	0.999008838077297	57	NA
Tolumonas	1743	2.10542292990543e-06	0.999010943500227	56	NA
Oceanithermus	1744	2.10483379653387e-06	0.999013048334024	49	NA
Acidocella	1745	2.1006347078197e-06	0.999015148968732	55	NA
Leptospirillum	1746	2.0968213799761e-06	0.999017245790112	57	NA
Acidisarcina	1747	2.07779048824808e-06	0.9990193235806	42	NA
Candidatus Accumulibacter	1748	2.07761021832443e-06	0.999021401190818	54	NA
Tolypothrix	1749	2.07527166530005e-06	0.999023476462483	50	NA
Actinomarinicola	1750	2.07468391375124e-06	0.999025551146397	51	NA
Vandammella	1751	2.07152713642575e-06	0.999027622673534	57	NA
Tunicatimonas	1752	2.06682274977557e-06	0.999029689496283	55	NA
Nordella	1753	2.06529509909497e-06	0.999031754791383	53	NA
Neurospora	1754	2.06488817336616e-06	0.999033819679556	56	NA
Cutaneotrichosporon	1755	2.06409022877356e-06	0.999035883769785	46	NA
Methylacidiphilum (ex Ratnadevi et al. 2023)	1756	2.06361698694887e-06	0.999037947386772	51	NA
Anderseniella	1757	2.06208634481699e-06	0.999040009473116	48	NA
Symmachiella	1758	2.05739932355049e-06	0.99904206687244	49	NA
Nevskia	1759	2.05438089120533e-06	0.999044121253331	54	Nevskia_ramosa_DSM_11499.xml
Enterovibrio	1760	2.05217701843714e-06	0.99904617343035	60	NA
Melioribacter	1761	2.05129437845945e-06	0.999048224724728	48	NA
Aestuariibaculum	1762	2.0509566770902e-06	0.999050275681405	57	NA
Phytopseudomonas	1763	2.04780114663279e-06	0.999052323482552	49	NA
Chitinivorax	1764	2.04428427835067e-06	0.99905436776683	53	NA
Nosocomiicoccus	1765	2.04223601234459e-06	0.999056410002843	57	Nosocomiicoccus_massiliensis_NP2.xml
Ktedonosporobacter	1766	2.04195615539909e-06	0.999058451958998	52	NA
Thalassobellus	1767	2.04081237940297e-06	0.999060492771377	56	NA
Pseudazoarcus	1768	2.03717793872041e-06	0.999062529949316	56	NA
Bauldia	1769	2.03565276516724e-06	0.999064565602081	54	NA
Mongoliitalea	1770	2.0333439951543e-06	0.999066598946076	53	NA
Coccidioides	1771	2.03314435348641e-06	0.99906863209043	45	NA
Candidatus Izemoplasma	1772	2.03230491710394e-06	0.999070664395347	47	NA
Belliella	1773	2.02979953905747e-06	0.999072694194886	46	NA
Gephyromycinifex	1774	2.02970834718205e-06	0.999074723903233	49	NA
Poriferisphaera	1775	2.02642955495568e-06	0.999076750332788	53	NA
Mariniplasma	1776	2.0201398210197e-06	0.999078770472609	37	NA
Sediminibacterium	1777	2.01867112128299e-06	0.99908078914373	50	Sediminibacterium_salmoneum_NBRC_103935.xml
Mesoflavibacter	1778	2.01059979920274e-06	0.99908279974353	48	NA
Hwanghaeella	1779	2.00689961280295e-06	0.999084806643142	48	NA
Aureibaculum	1780	2.00638681324061e-06	0.999086813029956	53	NA
Methyloligella	1781	2.00383237901762e-06	0.999088816862335	53	NA
Vulcanimicrobium	1782	2.0030692714386e-06	0.999090819931606	45	NA
Entomomonas	1783	2.00130472474864e-06	0.999092821236331	58	NA
Xylella	1784	1.98915867690299e-06	0.999094810395008	61	NA
Ureaplasma	1785	1.98827958395754e-06	0.999096798674592	46	Ureaplasma_urealyticum_serovar_5_str_ATCC_27817.xml
Candidatus Brevifilum	1786	1.98601486373939e-06	0.999098784689455	45	NA
Pseudothermotoga	1787	1.98007225699679e-06	0.999100764761713	55	NA
Oceanicola	1788	1.97982083412215e-06	0.999102744582547	46	NA
Kolteria	1789	1.97891323353064e-06	0.99910472349578	48	NA
Aureibacter	1790	1.97842827943501e-06	0.99910670192406	49	NA
Oceanisphaera	1791	1.97764181473182e-06	0.999108679565874	53	NA
Fulvia	1792	1.97600126460185e-06	0.999110655567139	53	NA
Cytophaga	1793	1.97348891239402e-06	0.999112629056051	49	NA
Rohdeia	1794	1.96607406977223e-06	0.999114595130121	49	NA
Turneriella	1795	1.96575822541866e-06	0.999116560888347	46	NA
Gilvimarinus	1796	1.9650027468398e-06	0.999118525891093	51	NA
Vairimorpha	1797	1.96417048908487e-06	0.999120490061582	54	NA
Oerskovia	1798	1.96289466391356e-06	0.999122452956246	44	NA
Carbonactinospora	1799	1.96086701375357e-06	0.99912441382326	49	NA
Thermithiobacillus	1800	1.96000425628277e-06	0.999126373827516	46	NA
Georhizobium	1801	1.95836814678915e-06	0.999128332195663	51	NA
Marinicauda	1802	1.95759243817448e-06	0.999130289788101	50	NA
Dictyoglomus	1803	1.9535942225546e-06	0.999132243382324	55	NA
Protofrankia	1804	1.95281068808244e-06	0.999134196193012	49	NA
Lederbergia	1805	1.94989141058233e-06	0.999136146084423	57	NA
Mycoavidus	1806	1.94594243535645e-06	0.999138092026858	54	NA
Methylovulum	1807	1.94011227145744e-06	0.999140032139129	55	NA
Candidatus Electrothrix	1808	1.93993897404886e-06	0.999141972078103	50	NA
Alkalicoccus	1809	1.93889179191794e-06	0.999143910969895	57	NA
Pseudogemmatithrix	1810	1.9380443780049e-06	0.999145849014273	46	NA
Gibbsiella	1811	1.93708438391913e-06	0.999147786098657	50	NA
Pulveribacter	1812	1.9366287998656e-06	0.999149722727457	44	NA
Thermodesulfobium	1813	1.93580908489207e-06	0.999151658536542	52	NA
Candidatus Haliotispira	1814	1.93489510779274e-06	0.99915359343165	46	NA
Emcibacter	1815	1.93216355921592e-06	0.999155525595209	50	NA
Stakelama	1816	1.92872366340564e-06	0.999157454318872	53	NA
Halorhabdus	1817	1.92638347273525e-06	0.999159380702345	45	NA
Patiriisocius	1818	1.92491876111434e-06	0.999161305621106	54	NA
Tepiditoga	1819	1.92411364410341e-06	0.99916322973475	58	NA
Melissococcus	1820	1.91941302306161e-06	0.999165149147773	52	NA
Ulvibacterium	1821	1.91842949246931e-06	0.999167067577266	49	NA
Mycolicibacillus	1822	1.91796591010424e-06	0.999168985543176	52	NA
Iodobacter	1823	1.91486696873581e-06	0.999170900410145	58	NA
Schlesneria	1824	1.9144388656943e-06	0.99917281484901	49	Schlesneria_paludicola_DSM_18645.xml
Terribium	1825	1.913769449157e-06	0.99917472861846	49	NA
Rhodoluna	1826	1.91368351648016e-06	0.999176642301976	53	NA
