abbreviation	name	equation	reversible	compartment	lowbnd	uppbnd	obj_coef	rule	subsystem
rxn01740	Shikimate NADP 5-oxidoreductase c0	nadp[c] + skm[c] <==> h[c] + nadph[c] + 3dhsk[c]	Reversible	c	-1000	1000	0		
rxn01750	CDPglucose 4 6-hydro-lyase c0	CDP_glucose[c] --> h2o[c] + CDP_4_dehydro_6_deoxy_D_glucose[c]	Irreversible	c	0	1000	0		
rxn01790_DPR	R-Pantoate NADP 2-oxidoreductase c0	h[c] + nadph[c] + 2dhp[c] --> nadp[c] + pant_R[c]	Irreversible	c	0	1000	0		
rxn01791	R-Pantoate beta-alanine ligase AMP-forming c0	atp[c] + ala_B[c] + pant_R[c] --> ppi[c] + amp[c] + pnto_R[c]	Irreversible	c	0	1000	0		
rxn01834_LGTHL	R-S-Lactoylglutathione methylglyoxal-lyase isomerizing c0	gthrd[c] + mthgxl[c] --> lgt_S[c]	Irreversible	c	0	1000	0		
rxn01870	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase c0	f1p[c] <==> dhap[c] + glyald[c]	Reversible	c	-1000	1000	0		
rxn01871	acetyl-CoA enzyme N6-dihydrolipoyllysine S-acetyltransferase c0	dhlam[c] + accoa[c] <==> coa[c] + adhlam[c]	Reversible	c	-1000	1000	0		
rxn01872	succinyl-CoA enzyme N6-dihydrolipoyllysine S-succinyltransferase c0	dhlam[c] + succoa[c] <==> coa[c] + sdhlam[c]	Reversible	c	-1000	1000	0		
rxn01917	ATP N-acetyl-L-glutamate 5-phosphotransferase c0	atp[c] + h[c] + acglu[c] <==> adp[c] + acg5p[c]	Reversible	c	-1000	1000	0		
rxn01961	Xanthosine 5'-phosphate phosphohydrolase c0	h2o[c] + xmp[c] --> h[c] + pi[c] + xtsn[c]	Irreversible	c	0	1000	0		
rxn01964_TRPS1	L-Serine hydro-lyase adding indoleglycerol-phosphate c0	ser_L[c] + 3ig3p[c] --> h2o[c] + g3p[c] + trp_L[c]	Irreversible	c	0	1000	0		
rxn01973_SDPDS	N-Succinyl-LL-2 6-diaminoheptanedioate amidohydrolase c0	h2o[c] + sl26da[c] --> succ[c] + 26dap_LL[c]	Irreversible	c	0	1000	0		
rxn01974	LL-2 6-Diaminoheptanedioate 2-epimerase c0	26dap_LL[c] <==> 26dap_M[c]	Reversible	c	-1000	1000	0		
rxn01975	beta-D-Glucose-6-phosphate NADP 1-oxoreductase c0	nadp[c] + g6p_B[c] <==> h[c] + nadph[c] + 6pgl[c]	Reversible	c	-1000	1000	0		
rxn01977	alpha-D-Glucose 6-phosphate ketol-isomerase c0	g6p[c] <==> g6p_B[c]	Reversible	c	-1000	1000	0		
rxn01997	dTDPglucose 4 6-hydro-lyase c0	dtdpglu[c] --> h2o[c] + dtdp4d6dg[c]	Irreversible	c	0	1000	0		
rxn02000	dTDP-4-dehydro-6-deoxy-D-glucose 3 5-epimerase c0	dtdp4d6dg[c] <==> dtdp4d6dm[c]	Reversible	c	-1000	1000	0		
rxn02003	dTDP-6-deoxy-L-mannose NADP 4-oxidoreductase c0	dtdprmn[c] + nadp[c] <==> h[c] + nadph[c] + dtdp4d6dm[c]	Reversible	c	-1000	1000	0		
rxn02005	trehalose transport via PEP Pyr PTS c0	pep[c] + tre[e] <==> pyr[c] + tre6p[c]	Reversible	e, c	0	0	0		
rxn02008	UDP-N-acetylmuramoyl-L-alanine D-glutamate ligaseADP-forming c0	atp[c] + uama[c] + glu_D[c] --> h[c] + pi[c] + adp[c] + uamag[c]	Irreversible	c	0	1000	0		
rxn02011	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate meso-2 6- c0	atp[c] + uamag[c] + 26dap_M[c] --> h[c] + pi[c] + adp[c] + ugmd[c]	Irreversible	c	0	1000	0		
rxn02056	S-Adenosyl-L-methionine uroporphyrin-III C-methyltransferase c0	(2) h[c] + sheme[c] <==> fe2[c] + scl[c]	Reversible	c	-1000	1000	0		
rxn02155	ATP nicotinamide-nucleotide adenylyltransferase c0	atp[c] + nicrnt[c] <==> ppi[c] + dnad[c]	Reversible	c	-1000	1000	0		
rxn02159	L-Histidinol NAD oxidoreductase c0	nad[c] + histd[c] <==> h[c] + nadh[c] + cbs_412[c]	Reversible	c	-1000	1000	0		
rxn02160	L-Histidinol-phosphate phosphohydrolase c0	h2o[c] + hisp[c] --> h[c] + pi[c] + histd[c]	Irreversible	c	0	1000	0		
rxn02175	ATP pantetheine-4'-phosphate adenylyltransferase c0	atp[c] + pan4p[c] <==> ppi[c] + dpcoa[c]	Reversible	c	-1000	1000	0		
rxn02185	2-Acetolactate pyruvate-lyase carboxylating c0	thmpp[c] + alac_S[c] <==> pyr[c] + 2_Hydroxyethyl_ThPP[c]	Reversible	c	-1000	1000	0		
rxn02186	2 3-Dihydroxy-3-methylbutanoate NADP oxidoreductase isomerizing c0	h[c] + nadph[c] + alac_S[c] <==> 23dhmb[c] + nadp[c]	Reversible	c	-1000	1000	0		
rxn02187	2-Acetolactate methylmutase c0	alac_S[c] <==> 33hmeoxobut[c]	Reversible	c	-1000	1000	0		
rxn02200	2-Amino-4-hydroxy-6-hydroxymethyl-7 8-dihydropteridine 4- c0	6hmhpt[c] + 4abz[c] <==> h2o[c] + dhpt[c]	Reversible	c	-1000	1000	0		
rxn02201	2-Amino-4-hydroxy-6-hydroxymethyl-7 8-dihydropteridine- c0	6hmhptpp[c] + 4abz[c] --> ppi[c] + dhpt[c]	Irreversible	c	0	1000	0		
rxn02212	2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate phosphate-lyase c0	2dda7p[c] --> h[c] + pi[c] + 3dhq[c]	Irreversible	c	0	1000	0		
rxn02213_DHQD1	3-Dehydroquinate hydro-lyase c0	3dhq[c] <==> h2o[c] + 3dhsk[c]	Reversible	c	-1000	1000	0		
rxn02264_UPP3S	Hydroxymethylbilane hydro-lyasecyclizing c0	hmbil[c] --> h2o[c] + uppg3[c]	Irreversible	c	0	1000	0		
rxn02269_OIVD3	S-3-methyl-2-oxopentanoate NAD 2-oxidoreductase c0	3mop[c] + nad[c] + coa[c] --> co2[c] + nadh[c] + 2mbcoa[c]	Irreversible	c	0	1000	0		
rxn02277	7 8-Diaminononanoate carbon-dioxide cyclo-ligase c0	atp[c] + co2[c] + dann[c] --> (3) h[c] + pi[c] + adp[c] + dtbt[c]	Irreversible	c	0	1000	0		
rxn02285	UDP-N-acetylmuramate NADP oxidoreductase c0	h[c] + nadph[c] + uaccg[c] --> nadp[c] + uamr[c]	Irreversible	c	0	1000	0		
rxn02286	UDP-N-acetylmuramate L-alanine ligase ADP-forming c0	atp[c] + ala_L[c] + uamr[c] --> h[c] + pi[c] + adp[c] + uama[c]	Irreversible	c	0	1000	0		
rxn02287	S-Adenosyl-L-methionine uroporphyrin-III C-methyltransferase c0	(2) amet[c] + uppg3[c] <==> (2) h[c] + (2) ahcys[c] + pre2[c]	Reversible	c	-1000	1000	0		
rxn02288_UPPDC1	Uroporphyrinogen-III carboxy-lyase c0	(4) h[c] + uppg3[c] --> (4) co2[c] + cpppg3[c]	Irreversible	c	0	1000	0		
rxn02297	6-Carboxyhexanoyl-CoA L-alanine C-carboxyhexanoyltransferase c0	h[c] + ala_L[c] + pmcoa[c] --> co2[c] + coa[c] + 8aonn[c]	Irreversible	c	0	1000	0		
rxn02303_CPPPGO	Coproporphyrinogen oxygen oxidoreductasedecarboxylating c0	(2) h[c] + o2[c] + cpppg3[c] --> (2) h2o[c] + pppg9[c] + (2) co2[c]	Irreversible	c	0	1000	0		
rxn02304	Protoporphyrinogen-IX oxygen oxidoreductase c0	(3) o2[c] + (2) pppg9[c] <==> (6) h2o[c] + (2) ppp9[c]	Reversible	c	-1000	1000	0		
rxn02305_TMPPP	2-Methyl-4-amino-5-hydroxymethylpyrimidine-diphosphate 4-methyl-5- c0	h[c] + 2mahmp[c] + 4mpetz[c] --> ppi[c] + thmmp[c]	Irreversible	c	0	1000	0		
rxn02312	S-Adenosyl-L-methionine 8-amino-7-oxononanoate aminotransferase c0	amet[c] + 8aonn[c] <==> amob[c] + dann[c]	Reversible	c	-1000	1000	0		
rxn02314	ATP D-tagatose-6-phosphate 1-phosphotransferase c0	atp[c] + tag6p_D[c] <==> adp[c] + tagdp_D[c]	Reversible	c	-1000	1000	0		
rxn02320	5-Amino-2-oxopentanoate 2-oxoglutarate aminotransferase c0	akg[c] + hisp[c] <==> glu_L[c] + imacp[c]	Reversible	c	-1000	1000	0		
rxn02331	2-Dehydro-3-deoxy-D-octonate-8-phosphate c0	h2o[c] + pep[c] + ara5p[c] --> h[c] + pi[c] + kdo8p[c]	Irreversible	c	0	1000	0		
rxn02339	4-Hydroxy-L-glutamate 2-oxoglutarate aminotransferase c0	akg[c] + 4hglu[c] <==> glu_L[c] + 4h2oglt[c]	Reversible	c	-1000	1000	0		
rxn02341	N-R-4'-Phosphopantothenoyl-L-cysteine carboxy-lyase c0	h[c] + 4ppcys[c] --> pan4p[c] + co2[c]	Irreversible	c	0	1000	0		
rxn02342	2-alpha-Hydroxyethylthiamine diphosphate lipoamide c0	lpam[c] + 2_Hydroxyethyl_ThPP[c] <==> thmpp[c] + adhlam[c]	Reversible	c	-1000	1000	0		
rxn02373	L-Glutamate-5-semialdehyde NADP 5-oxidoreductase phosphorylationg c0	nadph[c] + glu5p[c] --> pi[c] + glu5sa[c] + nadp[c]	Irreversible	c	0	1000	0		
rxn02374_G5SADs	L-glutamate 5-semialdehyde dehydratase spontaneous c0	glu5sa[c] <==> h[c] + h2o[c] + 1pyr5c[c]	Reversible	c	-1000	1000	0		
rxn02376	3-Carboxy-1-hydroxypropyl-ThPP lipoamde c0	lpam[c] + 3_Carboxy_1_hydroxypropyl_ThPP[c] <==> thmpp[c] + sdhlam[c]	Reversible	c	-1000	1000	0		
rxn02380	beta-D-Glucose 6-phosphate ketol-isomerase c0	g6p_B[c] <==> f6p[c]	Reversible	c	-1000	1000	0		
rxn02400	Nicotinate D-ribonucleotide phosphohydrolase c0	h2o[c] + nicrnt[c] --> h[c] + pi[c] + NicotinateD_ribonucleoside[c]	Irreversible	c	0	1000	0		
rxn02402	Nicotinate-nucleotide pyrophosphate phosphoribosyltransferase c0	(2) h[c] + prpp[c] + quln[c] --> ppi[c] + co2[c] + nicrnt[c]	Irreversible	c	0	1000	0		
rxn02404	3-Deoxy-D-manno-octulosonate-8-phosphate 8-phosphohydrolase c0	h2o[c] + kdo8p[c] --> h[c] + pi[c] + kdo[c]	Irreversible	c	0	1000	0		
rxn02405	CTP 3-deoxy-D-manno-octulosonate cytidylyltransferase c0	ctp[c] + kdo[c] --> ppi[c] + ckdo[c]	Irreversible	c	0	1000	0		
rxn02465	N-Acetyl-L-glutamate-5-semialdehyde NADP 5-oxidoreductase c0	acg5p[c] + nadph[c] --> pi[c] + nadp[c] + acg5sa[c]	Irreversible	c	0	1000	0		
rxn02473	D-erythro-1-Imidazol-4-ylglycerol 3-phosphate hydro-lyase c0	eig3p[c] --> h2o[c] + imacp[c]	Irreversible	c	0	1000	0		
rxn02474_APRAUR	5-amino-6-5-phosphoribitylaminouracil NADP 1'-oxidoreductase c0	h[c] + nadph[c] + 5apru[c] --> 5aprbu[c] + nadp[c]	Irreversible	c	0	1000	0		
rxn02475	2 5-Diamino-6-hydroxy-4-5-phosphoribosylamino-pyrimidine c0	h[c] + h2o[c] + 25drapp[c] --> nh4[c] + 5apru[c]	Irreversible	c	0	1000	0		
rxn02476	Phosphoenolpyruvate 3-phosphoshikimate c0	pep[c] + skm5p[c] <==> h[c] + pi[c] + 3psme[c]	Reversible	c	-1000	1000	0		
rxn02484	ATP 4-amino-5-hydroxymethyl-2-methylpyrimidine 5-phosphotransferase c0	atp[c] + 4ahmmp[c] <==> adp[c] + 4ampm[c]	Reversible	c	-1000	1000	0		
rxn02503	ATP 2-amino-4-hydroxy-6-hydroxymethyl-7 8-dihydropteridine c0	atp[c] + 6hmhpt[c] <==> amp[c] + 6hmhptpp[c]	Reversible	c	-1000	1000	0		
rxn02504	2-Amino-4-hydroxy-6-D-erythro-1 2 3-trihydroxypropyl-7 8- c0	dhnpt[c] <==> gcald[c] + 6hmhpt[c]	Reversible	c	-1000	1000	0		
rxn02507	1-2-Carboxyphenylamino-1-deoxy-D-ribulose-5-phosphate c0	h[c] + 2cpr5p[c] --> h2o[c] + co2[c] + 3ig3p[c]	Irreversible	c	0	1000	0		
rxn02508	N-5-Phospho-beta-D-ribosylanthranilate ketol-isomerase c0	pran[c] <==> 2cpr5p[c]	Reversible	c	-1000	1000	0		
rxn02569	ATP selenide water phosphotransferase c0	atp[c] + h2o[c] + seln[c] <==> (2) h[c] + amp[c] + pi[c] + selnp[c]	Reversible	c	-1000	1000	0		
rxn02666	L-2-amino-3-oxobutanoate decarboxylation spontaneous c0	h[c] + 2aobut[c] --> co2[c] + aact[c]	Irreversible	c	0	1000	0		
rxn02774	S-Adenosyl-L-methionine uroporphyrin-III C-methyltransferase c0	nad[c] + pre2[c] <==> h[c] + nadh[c] + scl[c]	Reversible	c	-1000	1000	0		
rxn02789	2-Isopropylmalate hydro-lyase c0	3c3hmp[c] <==> h2o[c] + 2ippm[c]	Reversible	c	-1000	1000	0		
rxn02791	5-Glutamyl-peptide amino-acid 5-glutamyltransferase c0	glu_L[c] + L_3_Cyanoalanine[c] <==> h2o[c] + gamma_Glutamyl_beta_cyanoalanine[c]	Reversible	c	-1000	1000	0		
rxn02792	5-Glutamyl-peptide amino-acid 5-glutamyltransferase c0	h[c] + glu_L[c] + L_3_Cyanoalanine[c] --> h2o[c] + co2[c] + gamma_Glutamyl_3_aminopropiononitrile[c]	Irreversible	c	0	1000	0		
rxn02811	3-Isopropylmalate hydro-lyase c0	3c2hmp[c] <==> h2o[c] + 2ippm[c]	Reversible	c	-1000	1000	0		
rxn02834	Phosphoribosyl-ATP pyrophosphohydrolase c0	h2o[c] + prbatp[c] --> ppi[c] + prbamp[c]	Irreversible	c	0	1000	0		
rxn02835	1-5-phospho-D-ribosyl-AMP 1 6-hydrolase c0	h2o[c] + prbamp[c] <==> prfp[c]	Reversible	c	-1000	1000	0		
rxn02895	5-Phospho-D-ribosylamine glycine ligase ADP-forming c0	atp[c] + gly[c] + pram[c] --> h[c] + pi[c] + adp[c] + gar[c]	Irreversible	c	0	1000	0		
rxn02897_NNDMBRT	Nicotinate-nucleotide dimethylbenzimidazole c0	nicrnt[c] + dmbzid[c] --> h[c] + nac[c] + 5prdmbz[c]	Irreversible	c	0	1000	0		
rxn02914_PSERT	3-Phosphoserine 2-oxoglutarate aminotransferase c0	glu_L[c] + 3php[c] --> akg[c] + pser_L[c]	Irreversible	c	0	1000	0		
rxn02916	6-Amino-2-oxohexanoate cyclation c0	6a2ohxnt[c] --> h[c] + h2o[c] + 1pipdn2c[c]	Irreversible	c	0	1000	0		
rxn02929_DHDPRy	2 3 4 5-Tetrahydrodipicolinate NADP oxidoreductase c0	h[c] + nadph[c] + 23dhdp[c] --> thdp[c] + nadp[c]	Irreversible	c	0	1000	0		
rxn02937_PRAIS	2-Formamido-N1-5-phosphoribosylacetamidine cyclo-ligase c0	atp[c] + fpram[c] --> h[c] + pi[c] + adp[c] + air[c]	Irreversible	c	0	1000	0		
rxn02938	1-5-Phospho-D-ribosyl-5-amino-4-imidazolecarboxylate carboxy-lyase c0	h[c] + 5aizc[c] --> co2[c] + air[c]	Irreversible	c	0	1000	0		
rxn02945	prephytoene diphosphate geranylgeranyl-diphosphate c0	Prephytoenediphosphate[c] --> ppi[c] + 15_cis_Phytoene[c]	Irreversible	c	0	1000	0		
rxn02988	quinolinate synthase c0	dhap[c] + iasp[c] --> h[c] + (2) h2o[c] + pi[c] + quln[c]	Irreversible	c	0	1000	0		
rxn03004	10-Formyltetrahydrofolate 5'-phosphoribosylglycinamide c0	10fthf[c] + gar[c] <==> h[c] + thf[c] + fgam[c]	Reversible	c	-1000	1000	0		
rxn03012	rxn03012 c0	L_2_Amino_6_oxopimelate[c] --> h[c] + h2o[c] + thdp[c]	Irreversible	c	0	1000	0		
rxn03031_THDPS	Succinyl-CoA 2 3 4 5-tetrahydropyridine-2 6-dicarboxylate c0	h2o[c] + thdp[c] + succoa[c] --> coa[c] + sl2a6o[c]	Irreversible	c	0	1000	0		
rxn03052	5-Methyltetrahydropteroyltri-L-glutamate L-homocysteine c0	hcys_L[c] + mhpglu[c] <==> met_L[c] + hpglu[c]	Reversible	c	-1000	1000	0		
rxn03062_IPMD	3-Isopropylmalate NAD oxidoreductase c0	nad[c] + 3c2hmp[c] --> h[c] + nadh[c] + 3c4mop[c]	Irreversible	c	0	1000	0		
rxn03068	R-2 3-Dihydroxy-3-methylbutanoate NADP oxidoreductase c0	23dhmb[c] + nadp[c] <==> h[c] + nadph[c] + 33hmeoxobut[c]	Reversible	c	-1000	1000	0		
rxn03080	6 7-Dimethyl-8-1-D-ribityllumazine 6 7-dimethyl-8-1-D-ribityl c0	4r5au[c] + db4p[c] <==> h[c] + (2) h2o[c] + pi[c] + dmlz[c]	Reversible	c	-1000	1000	0		
rxn03084	5'-Phosphoribosylformylglycinamide L-glutamine amido-ligase c0	atp[c] + h2o[c] + gln_L[c] + fgam[c] --> h[c] + pi[c] + adp[c] + glu_L[c] + fpram[c]	Irreversible	c	0	1000	0		
rxn03087	N-Succinyl-L-2 6-diaminoheptanedioate 2-ocoglytarate c0	akg[c] + sl26da[c] <==> glu_L[c] + sl2a6o[c]	Reversible	c	-1000	1000	0		
rxn03108_PMPK	ATP 4-amino-2-methyl-5-phosphomethylpyrimidine phosphotransferase c0	atp[c] + 4ampm[c] --> adp[c] + 2mahmp[c]	Irreversible	c	0	1000	0		
rxn03126	Coenzyme B coenzyme M methanophenazine oxidoreductase c0	CoM_S_S_CoB[c] + Dihydromethanophenazine[c] --> Methanophenazine[c] + cob[c] + com[c]	Irreversible	c	0	1000	0		
rxn03130	UDP-2 3-bis3-hydroxytetradecanoylglucosamine diphosphatase c0	h2o[c] + u23ga[c] --> ump[c] + lipidX[c]	Irreversible	c	0	1000	0		
rxn03135	Imidazole-glycerol-3-phosphate synthase c0	gln_L[c] + prlp[c] --> h[c] + glu_L[c] + aicar[c] + eig3p[c]	Irreversible	c	0	1000	0		
rxn03136	1-5'-Phosphoribosyl-5-amino-4-N-succinocarboxamide-imidazole c0	25aics[c] <==> aicar[c] + fum[c]	Reversible	c	-1000	1000	0		
rxn03137	10-Formyltetrahydrofolate 5'-phosphoribosyl-5-amino-4- c0	10fthf[c] + aicar[c] <==> thf[c] + fprica[c]	Reversible	c	-1000	1000	0		
rxn03146_UHGADA	UDP-3-O-acetylglucosamine deacetylase c0	h2o[c] + u3aga[c] --> u3hga[c] + ac[c]	Irreversible	c	0	1000	0		
rxn03147	1-5-Phosphoribosyl-5-amino-4-carboxyimidazole L-aspartate ligase c0	atp[c] + asp_L[c] + 5aizc[c] --> (2) h[c] + pi[c] + adp[c] + 25aics[c]	Irreversible	c	0	1000	0		
rxn03150	alpha-ribazole 5-phosphate phosphatase c0	h2o[c] + 5prdmbz[c] --> h[c] + pi[c] + rdmbzi[c]	Irreversible	c	0	1000	0		
rxn03159	UDP-2 3-bis3-hydroxytetradecanoyl-beta-D-glucosamine 2 3-bis-3- c0	u23ga[c] + lipidX[c] <==> udp[c] + lipidAdisacch[c]	Reversible	c	-1000	1000	0		
rxn03164	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2 6- c0	atp[c] + alaala[c] + ugmd[c] --> h[c] + pi[c] + adp[c] + ugmda[c]	Irreversible	c	0	1000	0		
rxn03167	2-Amino-4-hydroxy-6-erythro-1 2 3-trihydroxypropyl c0	(3) h2o[c] + ahdt[c] --> (3) h[c] + (3) pi[c] + dhnpt[c]	Irreversible	c	0	1000	0		
rxn03174	2-Amino-4-hydroxy-6-erythro-1 2 3-trihydroxypropyl c0	2_5_Diamino_6_(5_triphosphoryl_3_4_trihydroxy_2_oxopentyl)_amino_4_oxopyrimidine[c] --> h2o[c] + ahdt[c]	Irreversible	c	0	1000	0		
rxn03175	N-5'-Phospho-D-ribosylformimino-5-amino-1- c0	prfp[c] <==> prlp[c]	Reversible	c	-1000	1000	0		
rxn03181	ATP 2 3 2' 3'-tetrakis3-hydroxytetradecanoyl-D-glucosaminyl-beta- c0	atp[c] + lipidAdisacch[c] <==> adp[c] + lipidA[c]	Reversible	c	-1000	1000	0		
rxn03182	3-deoxy-D-manno-octulosonic acid transferase c0	ckdo[c] + lipidA[c] <==> cmp[c] + kdolipid4[c]	Reversible	c	-1000	1000	0		
rxn03194	S-2-Aceto-2-hydroxybutanoate pyruvate-lyase carboxylating c0	2_Hydroxyethyl_ThPP[c] + 2obut[c] <==> thmpp[c] + 2ahbut[c]	Reversible	c	-1000	1000	0		
rxn03236	4a-hydroxytetrahydrobiopterin hydro-lyase c0	4hthb[c] <==> h2o[c] + dhbpt[c]	Reversible	c	-1000	1000	0		
rxn03384	Uroporphyrinogen I carboxy-lyase c0	(4) h[c] + uppg1[c] <==> (4) co2[c] + cpppg1[c]	Reversible	c	-1000	1000	0		
rxn03393	Octaprenyl-hydroxybenzoate decarboxylase c0	h[c] + 3ophb[c] --> co2[c] + 2oph[c]	Irreversible	c	0	1000	0		
rxn03394	rxn03394 c0	h[c] + o2[c] + nadph[c] + 2oph[c] --> h2o[c] + nadp[c] + 2ohph[c]	Irreversible	c	0	1000	0		
rxn03395_OHPHM	2-octaprenyl-6-hydroxyphenol methylase c0	amet[c] + 2ohph[c] --> h[c] + 2omph[c] + ahcys[c]	Irreversible	c	0	1000	0		
rxn03397	UDP-L-rhamnose flavonol-3-O-D-glucoside L-rhamnosyltransferase c0	amet[c] + 2ombz[c] --> h[c] + ahcys[c] + 2ommb[c]	Irreversible	c	0	1000	0		
rxn03406	Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine- c0	atp[c] + nh4[c] + uaaAgla[c] --> h[c] + pi[c] + adp[c] + uaaAgtla[c]	Irreversible	c	0	1000	0		
rxn03407	Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine- c0	atp[c] + nh4[c] + uaaGgla[c] --> h[c] + pi[c] + adp[c] + uaaGgtla[c]	Irreversible	c	0	1000	0		
rxn03408	UDP-N-acetylglucosamine-N-acetylmuramyl-pentapeptidepyrophosphoryl-undecaprenol N-acetylglucosamine transferase c0	uagmda[c] + uacgam[c] <==> udp[c] + uaagmda[c]	Reversible	c	-1000	1000	0		
rxn03409	Undecaprenyl-diphospho-N-acetylmuramoyl-N-acetylglucosamine- c0	atp[c] + nh4[c] + uaagmda[c] --> h[c] + pi[c] + adp[c] + uaagtmda[c]	Irreversible	c	0	1000	0		
rxn03419	Formamidopyrimidine nucleoside triphosphate 7 8-8 9-dihydrolase c0	h2o[c] + Formamidopyrimidinenucleosidetriphosphate[c] <==> h[c] + for[c] + 2_5_Diaminopyrimidinenucleosidetriphosphate[c]	Reversible	c	-1000	1000	0		
rxn03421	GTP 7 8-8 9-dihydrolase c0	2_5_Diaminopyrimidinenucleosidetriphosphate[c] <==> 2_5_Diamino_6_(5_triphosphoryl_3_4_trihydroxy_2_oxopentyl)_amino_4_oxopyrimidine[c]	Reversible	c	-1000	1000	0		
rxn03435	R-2 3-Dihydroxy-3-methylpentanoate NADP oxidoreductase c0	23dhmp[c] + nadp[c] <==> h[c] + nadph[c] + R_3_Hydroxy_3_methyl_2_oxopentanoate[c]	Reversible	c	-1000	1000	0		
rxn03436	S-2-Aceto-2-hydroxybutanoate NADP oxidoreductase isomerizing c0	2ahbut[c] <==> R_3_Hydroxy_3_methyl_2_oxopentanoate[c]	Reversible	c	-1000	1000	0		
rxn03437	R-2 3-Dihydroxy-3-methylpentanoate hydro-lyase c0	23dhmp[c] --> h2o[c] + 3mop[c]	Irreversible	c	0	1000	0		
rxn03439	3-deoxy-D-manno-octulosonic acid transferase c0	ckdo[c] + kdolipid4[c] <==> cmp[c] + kdo2lipid4[c]	Reversible	c	-1000	1000	0		
rxn03445	O-Phospho-4-hydroxy-L-threonine 2-oxoglutarate aminotransferase c0	akg[c] + phthr[c] <==> glu_L[c] + ohpb[c]	Reversible	c	-1000	1000	0		
rxn03446	O-Phospho-4-hydroxy-L-threonine phospho-lyase adding water c0	h2o[c] + phthr[c] --> h[c] + pi[c] + 4hthr[c]	Irreversible	c	0	1000	0		
rxn03511	ADP-D-glycero-D-manno-heptose 6-epimerase c0	adphep_D_D[c] <==> adphep_L[c]	Reversible	c	-1000	1000	0		
rxn03535	ATP cobIyrinic acid-a c-diamide Cobeta-adenosyltransferase c0	atp[c] + co1dam[c] <==> pppi[c] + adcobdam[c]	Reversible	c	-1000	1000	0		
rxn03536	Adenosyl cobinamide kinase c0	atp[c] + adocbi[c] <==> h[c] + adp[c] + adocbip[c]	Reversible	c	-1000	1000	0		
rxn03537	Adenosyl cobinamide phosphate guanyltransferase c0	h[c] + gtp[c] + adocbip[c] <==> ppi[c] + agdpcbi[c]	Reversible	c	-1000	1000	0		
rxn03538	Adenosylcobalamin 5'-phosphate synthase c0	agdpcbi[c] + rdmbzi[c] <==> gmp[c] + adocbl[c]	Reversible	c	-1000	1000	0		
rxn03540_ADCOBHEXS	adenosylcobyric acid synthase glutamine-hydrolysing c0	(4) atp[c] + (4) h2o[c] + (4) gln_L[c] + adcobdam[c] --> (4) h[c] + (4) pi[c] + (4) adp[c] + (4) glu_L[c] + adcobhex[c]	Irreversible	c	0	1000	0		
rxn03638	Acetyl-CoA D-glucosamine-1-phosphate N-acetyltransferase c0	accoa[c] + gam1p[c] --> h[c] + coa[c] + acgam1p[c]	Irreversible	c	0	1000	0		
rxn03841	4-amino-4-deoxychorismate pyruvate-lyase c0	4adcho[c] --> h[c] + pyr[c] + 4abz[c]	Irreversible	c	0	1000	0		
rxn03843	Farnesyl diphosphate Isopentenyl diphosphate farnesyl transferase c0	ipdp[c] + frdp[c] --> ppi[c] + tcggrpp[c]	Irreversible	c	0	1000	0		
rxn03891	trans-hexaprenyltranstransferase c0	ipdp[c] + hexdp[c] --> ppi[c] + hepdp[c]	Irreversible	c	0	1000	0		
rxn03892	PPTT c0	ipdp[c] + pendp[c] --> ppi[c] + hexdp[c]	Irreversible	c	0	1000	0		
rxn03893	Hydroxybenzoate octaprenyltransferase c0	4hbz[c] + octdp[c] --> ppi[c] + 3ophb[c]	Irreversible	c	0	1000	0		
rxn03901	Undecaprenyl-diphosphate phosphohydrolase c0	h2o[c] + udcpdp[c] --> h[c] + pi[c] + udcpp[c]	Irreversible	c	0	1000	0		
rxn03903	UDPMurAcoyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala undecaprenyl- c0	udcpp[c] + uGgla[c] <==> ump[c] + uaGgla[c]	Reversible	c	-1000	1000	0		
rxn03904_PAPPT3	UDPMurAcoyl-L-Ala-D-gamma-Glu-L-Lys-D-Ala-D-Ala undecaprenyl- c0	ugmda[c] + udcpp[c] --> uagmda[c] + ump[c]	Irreversible	c	0	1000	0		
rxn03907	CTP 2-C-Methyl-D-erythritol 4-phosphate cytidylyltransferase c0	ctp[c] + 2me4p[c] <==> ppi[c] + 4c2me[c]	Reversible	c	-1000	1000	0		
rxn03908	ATP 4-Cytidine 5'-diphospho-2-C-methyl-D-erythritol c0	atp[c] + 4c2me[c] <==> adp[c] + 2p4c2me[c]	Reversible	c	-1000	1000	0		
rxn03909	1-Deoxy-D-xylulose-5-phosphate pyruvate-lyase carboxylating c0	h[c] + pyr[c] + g3p[c] --> co2[c] + dxyl5p[c]	Irreversible	c	0	1000	0		
rxn03910_MECDPS	2-Phospho-4-cytidine 5'-diphospho-2-C-methyl-D-erythritol c0	2p4c2me[c] --> cmp[c] + 2mecdp[c]	Irreversible	c	0	1000	0		
