PWY-6146	Super-Pathways;Biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism
PWY-2821	GLUCOSINOLATE-SYN	glucosinolate biosynthesis from phenylalanine
PWYQT-4471	GLUCOSINOLATE-SYN	glucosinolate biosynthesis from dihomomethionine
PWYQT-4474	GLUCOSINOLATE-SYN	glucosinolate biosynthesis from pentahomomethionine
PWY-1187	GLUCOSINOLATE-SYN	glucosinolate biosynthesis from homomethionine
PWYQT-4450	GLUCOSINOLATE-SYN	aliphatic glucosinolate biosynthesis, side chain elongation cycle
PWYQT-4473	GLUCOSINOLATE-SYN	glucosinolate biosynthesis from tetrahomomethionine
PWY-6503	Super-Pathways;ALKALOIDS-SYN	superpathway of ergotamine biosynthesis
PWY-7138	ALKALOIDS-SYN	noscapine biosynthesis
PWY-5315	ALKALOIDS-SYN	N-methyl-&Delta;<sup>1</sup>-pyrrolinium cation biosynthesis
PWY-5748	ALKALOIDS-SYN	&gamma;-coniciene and coniine biosynthesis
PWY-6027	ALKALOIDS-SYN	capsiconiate biosynthesis
PWY-7135	ALKALOIDS-SYN	emetine biosynthesis
PWY-5710	ALKALOIDS-SYN	capsaicin biosynthesis
PWY-5958	ALKALOIDS-SYN	acridone alkaloid biosynthesis
PWY-6923	ALKALOIDS-SYN	ricinine degradation
PWY-7265	ALKALOIDS-SYN	lampranthin biosynthesis
PWY-5666	ALKALOIDS-SYN	steroidal glycoalkaloid biosynthesis
PWY-5883	ALKALOIDS-SYN	ephedrine biosynthesis
PWY-5292	TERPENOID-ALKALOIDS;INDOLE-ALKALOIDS	vindoline and vinblastine biosynthesis
PWY-5290	TERPENOID-ALKALOIDS;INDOLE-ALKALOIDS	secologanin and strictosidine biosynthesis
PWY-5301	TERPENOID-ALKALOIDS;INDOLE-ALKALOIDS	ajmaline and sarpagine biosynthesis
PWY-3901	ISOQUINOLINE-ALKALOIDS	berberine biosynthesis
PWY-5470	ISOQUINOLINE-ALKALOIDS	palmatine biosynthesis
PWY-5876	ISOQUINOLINE-ALKALOIDS	magnoflorine biosynthesis
PWY-5287	ISOQUINOLINE-ALKALOIDS	sanguinarine and macarpine biosynthesis
PWY-5472	ISOQUINOLINE-ALKALOIDS	bisbenzylisoquinoline alkaloid biosynthesis
PWY-5270	ISOQUINOLINE-ALKALOIDS	morphine biosynthesis
PWY-5471	ISOQUINOLINE-ALKALOIDS	laudanine biosynthesis
PWY-6337	ISOQUINOLINE-ALKALOIDS	dehydroscoulerine biosynthesis
PWY-6133	S-Reticuline-Biosynthesis	(S)-reticuline biosynthesis II
PWY-3581	S-Reticuline-Biosynthesis	(<i>S</i>)-reticuline biosynthesis I
PWY-5039	PURINE-ALKALOIDS	theobromine biosynthesis I
PWY-5040	PURINE-ALKALOIDS	theobromine biosynthesis II (via xanthine)
PWY-5038	Caffeine-Biosynthesis	caffeine biosynthesis II (via paraxanthine)
PWY-5037	Caffeine-Biosynthesis	caffeine biosynthesis I
PWY-6326	QUINOLINE-ALKALOIDS	camptothecin biosynthesis
PWY-5848	QUINOLINE-ALKALOIDS	cinchona alkaloids biosynthesis
PWY-5843	TROPANE-ALKALOIDS	cocaine biosynthesis
PWY-5318	TROPANE-ALKALOIDS	calystegine biosynthesis
PWY-5317	TROPANE-ALKALOIDS	hyoscyamine and scopolamine biosynthesis
PWY-5846	TROPANE-ALKALOIDS	colchicine biosynthesis
PWY-5877	INDOLE-ALKALOIDS	beta-carboline biosynthesis
PWY-7059	INDOLE-ALKALOIDS	fumigaclavine biosynthesis
PWY-5467	INDOLE-ALKALOIDS	gramine biosynthesis
PWY-6495	INDOLE-ALKALOIDS	ergotamine biosynthesis
PWY-6493	INDOLE-ALKALOIDS	chanoclavine I aldehyde biosynthesis
PWY-6852	PYRROLIZIDINE-ALKALOIDS	senecionine N-oxide biosynthesis
PWY-5405	Super-Pathways;BETALAIN-ALKALOIDS	superpathway of betalain biosynthesis
PWY-5399	BETALAIN-ALKALOIDS	betacyanin biosynthesis
PWY-5404	BETALAIN-ALKALOIDS	betaxanthin biosynthesis (via dopaxanthin)
PWY-5439	BETALAIN-ALKALOIDS	betacyanin biosynthesis (via dopamine)
PWY-5394	BETALAIN-ALKALOIDS	betalamic acid biosynthesis
PWY-5403	BETALAIN-ALKALOIDS	betaxanthin biosynthesis (via dopamine)
PWY-5426	BETALAIN-ALKALOIDS	betaxanthin biosynthesis
PWY-5400	BETALAIN-ALKALOIDS	amaranthin biosynthesis
PWY-5752	PYRROLIDINE-ALKALOIDS	piperine biosynthesis
PWY-5316	PYRROLIDINE-ALKALOIDS	nicotine biosynthesis
PWY-5468	QUINOLIZIDINE-ALKALOIDS	lupanine biosynthesis
PWY-5665	PHENYLPROPANOID-SYN	vanilla biosynthesis
PWY-6673	PHENYLPROPANOID-SYN	caffeoylglucarate biosynthesis
PWY-4421	POLYKETIDE-SYN;PHENYLPROPANOID-SYN	curcumin glucoside biosynthesis
PWY-5882	PHENYLPROPANOID-SYN	epoxypseudoisoeugenol-2-methylbutyrate biosynthesis
PWY-6835	PHENYLPROPANOID-SYN	6-gingerol biosynthesis
PWY-6801	PHENYLPROPANOID-SYN;Metabolic-Clusters	volatile esters biosynthesis (during fruit ripening)
PWY-5466	LIGNAN-SYN	matairesinol biosynthesis
PWY-6820	LIGNAN-SYN	diphyllin biosynthesis
PWY-5479	LIGNAN-SYN	podophyllotoxin and 6-methoxypodophyllotoxin biosynthesis
PWY-7139	LIGNAN-SYN	sesaminol glucoside biosynthesis
PWY-5469	LIGNAN-SYN	sesamin biosynthesis
PWY-6824	LIGNAN-SYN	justicidin B biosynthesis
PWY-5045	STILBENE-SYN;STILBENE-PHYTOALEXINS	pinosylvin metabolism
PWY-84	STILBENE-SYN;STILBENE-PHYTOALEXINS	resveratrol biosynthesis
PWY-6665	STILBENE-SYN	pterostilbene biosynthesis
PWY-6443	Super-Pathways;Benzoate-Biosynthesis	benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)
PWY-6763	Benzoate-Biosynthesis	salicortin biosynthesis
PWY-6446	Super-Pathways;Benzoate-Biosynthesis	benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)
PWY-6444	Benzoate-Biosynthesis	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)
PWY-6766	Benzoate-Biosynthesis	salicin biosynthesis
PWY-4203	Volatile-Benzenoids-Biosynthesis	volatile benzenoid biosynthesis I (ester formation)
PWY-6232	FLAVONOID-SYN	chrysoeriol biosynthesis
PWY1F-FLAVSYN	FLAVONOID-SYN;CHALCONE-SYN	flavonoid biosynthesis
PWY-6029	Metabolic-Clusters;FLAVONOID-SYN	2,3-<i>trans</i>-flavanols biosynthesis
PWY-6787	FLAVONOID-SYN	flavonoid biosynthesis (in equisetum)
PWY-6515	FLAVONOID-SYN	phloridzin biosynthesis
PWY-6401	AURONE-SYN	hispidol biosynthesis
PWY-1901	AURONE-SYN	aurone biosynthesis
PWY-6239	FLAVONE-SYN	luteolin glycosides biosynthesis
PWY-7189	FLAVONE-SYN	C-glycosylflavone biosynthesis III
PWY-5793	FLAVONE-SYN	maysin biosynthesis
PWY-6024	FLAVONE-SYN	isovitexin and isovitexin glycosides biosynthesis
PWY-7188	FLAVONE-SYN	C-glycosylflavone biosynthesis II
PWY-7213	FLAVONE-SYN	wogonin metabolism
PWY-5119	FLAVONE-SYN	acacetin biosynthesis
PWY-6015	FLAVONE-SYN	vitexin and derivatives biosynthesis
PWY-7161	FLAVONE-SYN	polymethylated quercetin biosynthesis
PWY-7212	FLAVONE-SYN	baicalein metabolism
PWY-5060	FLAVONE-SYN	luteolin biosynthesis
PWY-6010	FLAVONE-SYN	apigenin glycosides biosynthesis
PWY-5152	LEUCOANTHOCYANIDIN-SYN	leucodelphinidin biosynthesis
PWY1F-823	LEUCOANTHOCYANIDIN-SYN	leucopelargonidin and leucocyanidin biosynthesis
PWY-641	PROANTHOCYANIDIN-SYN	proanthocyanidin biosynthesis from flavanols
PWY-7262	ANTHOCYANIN-SYN	rose anthocyanin biosynthesis II (via cyanidin 3-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5153	ANTHOCYANIN-SYN	anthocyanin biosynthesis (delphinidin 3-O-glucoside)
PWY-5284	ANTHOCYANIN-SYN	shisonin biosynthesis
PWY-5307	ANTHOCYANIN-SYN	gentiodelphin biosynthesis
PWY-5313	Super-Pathways;ANTHOCYANIN-SYN	superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-<i>O</i>-glucoside)
PWY-7256	ANTHOCYANIN-SYN	cyanidin diglucoside biosynthesis (acyl-glucose dependent)
PWY-7261	ANTHOCYANIN-SYN	anthocyanidin 3-malylglucoside biosynthesis (acyl-glucose dependent)
PWY-5139	ANTHOCYANIN-SYN	pelargonidin conjugates biosynthesis
PWY-7280	ANTHOCYANIN-SYN	ternatin C3 biosynthesis
PWY-5268	ANTHOCYANIN-SYN	salvianin biosynthesis
PWY-5295	ANTHOCYANIN-SYN	ternatin C5 biosynthesis
PWY-5312	Super-Pathways;ANTHOCYANIN-SYN	superpathway of anthocyanin biosynthesis (from pelargonidin 3-O-glucoside)
PWY-7253	ANTHOCYANIN-SYN	apigeninidin 5-<i>O</i>-glucoside biosynthesis
PWY-7260	ANTHOCYANIN-SYN	delphinidin diglucoside biosynthesis (acyl-glucose dependent)
PWY-5125	ANTHOCYANIN-SYN	anthocyanin biosynthesis (cyanidin 3-O-glucoside)
PWY-7267	ANTHOCYANIN-SYN	anthocyanin biosynthesis (pelargonidin 3-<i>O</i>-glucoside)
PWY-5160	ANTHOCYANIN-SYN	rose anthocyanin biosynthesis I (via cyanidin 5-<i>O</i>-&beta;-<i>D</i>-glucoside)
PWY-5286	ANTHOCYANIN-SYN	anthocyanidin sophoroside metabolism
PWY-5310	Super-Pathways;ANTHOCYANIN-SYN	superpathway of anthocyanin biosynthesis (from delphinidin 3-<i>O</i>-glucoside)
PWY-7252	ANTHOCYANIN-SYN	luteolinidin 5-<i>O</i>-glucoside biosynthesis
PWY-7259	ANTHOCYANIN-SYN	pelargonidin diglucoside biosynthesis (acyl-glucose dependent)
PWY-5116	FLAVANONES-SYN;FLAVONOID-PHYTOALEXINS	sakuranetin biosynthesis
PWY-5105	FLAVANONES-SYN	hesperitin glycoside biosynthesis
PWY-6602	FLAVANONES-SYN	C-glycosylflavone biosynthesis I
PWY-5094	FLAVANONES-SYN	naringenin glycoside biosynthesis
PWY-5118	FLAVANONES-SYN	ponciretin biosynthesis
PWY-2904	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN;Interconversion	formononetin conjugates interconversion
PWY-5926	ISOFLAVONOID-SYN;Interconversion	afrormosin conjugates interconversion
PWY-2345	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN;Interconversion	genistein conjugates interconversion
PWY-2861	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN;Interconversion	biochanin A conjugates interconversion
PWY-2343	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN;Interconversion	daidzein conjugates interconversion
PWY-2701	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN;Interconversion	maackiain conjugates interconversion
PWY-2561	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN;Interconversion	medicarpin conjugates interconversion
PWY-5821	ISOFLAVONOID-SYN	dalcochinin biosynthesis
PWY-2467	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	pisatin biosynthesis
PWY-6332	ISOFLAVONOID-SYN	coumestrol biosynthesis
PWY-2761	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	glyceollin biosynthesis I
PWY-2083	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	isoflavonoid biosynthesis II
PWY-4502	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	wighteone and luteone biosynthesis
PWY-5729	ISOFLAVONOID-SYN	vestitol and sativan biosynthesis
PWY-2464	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	maackiain biosynthesis
PWY-2055	Super-Pathways;ISOFLAVONOID-SYN	superpathway of pterocarpan biosynthesis (via daidzein)
PWY-3097	Super-Pathways;ISOFLAVONOID-SYN	superpathway of isoflavonoids (via naringenin)
PWY-2321	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	formononetin biosynthesis
PWY-5061	ISOFLAVONOID-SYN	6,7,4'-trihydroxyisoflavone biosynthesis
PWY-2463	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	medicarpin biosynthesis
PWY-5825	ISOFLAVONOID-SYN	dalpatein and dalnigrein biosynthesis
PWY-7145	ISOFLAVONOID-SYN	genistin gentiobioside biosynthesis
PWY-2762	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	glyceollin biosynthesis II
PWY-2002	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	isoflavonoid biosynthesis I
PWY-3042	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	phaseollin biosynthesis
PWY-2229	Super-Pathways;ISOFLAVONOID-SYN	superpathway of pterocarpan biosynthesis (via formononetin)
PWY-4681	ISOFLAVONOID-PHYTOALEXINS;ISOFLAVONOID-SYN	kievitone biosynthesis
PWY-6425	Rotenoids-Biosynthesis	rotenoid biosynthesis II
PWY-5775	Rotenoids-Biosynthesis	rotenoid biosynthesis I
PWY-6427	Rotenoids-Biosynthesis	rot-2'-enonate biosynthesis
PWY-5135	PRENYLFLAVONOID-SYN	xanthohumol biosynthesis
PWY-6914	PRENYLFLAVONOID-SYN	sophoraflavanone G biosynthesis
PWY-5161	CHALCONE-SYN	6'-deoxychalcone metabolism
PWY-6325	CHALCONE-SYN	echinatin biosynthesis
PWY-5339	CHALCONE-SYN	chalcone 2'-<i>O</i>-glucoside biosynthesis
PWY-3101	FLAVONOL-SYN	flavonol biosynthesis
PWY-7149	Super-Pathways;FLAVONOL-SYN	superpathway polymethylated quercetin/quercetagetin glucoside biosynthesis (Chrysosplenium)
PWY-5321	FLAVONOL-SYN	quercetin glycoside biosynthesis (Arabidopsis)
PWY-7157	FLAVONOL-SYN	eupatolitin 3-<i>O</i>-glucoside biosynthesis
PWY-5390	FLAVONOL-SYN	rutin biosynthesis
PWY-7166	FLAVONOL-SYN	kaempferide triglycoside biosynthesis
PWY-6064	FLAVONOL-SYN	methylquercetin biosynthesis
PWY-7172	FLAVONOL-SYN	flavonol acylglucoside biosynthesis III - quercetin derivatives
PWY-7129	FLAVONOL-SYN	quercetin glucoside biosynthesis (<i>Allium</i>)
PWY-7192	FLAVONOL-SYN	quercetin diglycoside biosynthesis (pollen-specific)
PWY-7143	FLAVONOL-SYN	kaempferol gentiobioside biosynthesis
PWY-5320	FLAVONOL-SYN	kaempferol glycoside biosynthesis (Arabidopsis)
PWY-7151	FLAVONOL-SYN	polymethylated quercetin glucoside biosynthesis II - quercetagetin series (Chrysosplenium)
PWY-5363	FLAVONOL-SYN	chrysin biosynthesis
PWY-7163	FLAVONOL-SYN	polymethylated kaempferol biosynthesis
PWY-6035	FLAVONOL-SYN	2,3-<i>cis</i>-flavanols biosynthesis
PWY-7171	FLAVONOL-SYN	flavonol acylglucoside biosynthesis II - isorhamnetin derivatives
PWY-6631	FLAVONOL-SYN	<i>O</i> -methylation of tricetin
PWY-7191	FLAVONOL-SYN	kaempferol diglycoside biosynthesis (pollen-specific)
PWY-7140	FLAVONOL-SYN	myricetin gentiobioside biosynthesis
PWY-5059	FLAVONOL-SYN	pinobanksin biosynthesis
PWY-7150	FLAVONOL-SYN	polymethylated quercetin glucoside biosynthesis I - quercetin series (Chrysosplenium)
PWY-5348	FLAVONOL-SYN	kaempferol triglucoside biosynthesis
PWY-7160	FLAVONOL-SYN	polymethylated myricetin biosynthesis (tomato)
PWY-5391	FLAVONOL-SYN	syringetin biosynthesis
PWY-7168	FLAVONOL-SYN	flavonol acylglucoside biosynthesis I - kaempferol derivatives
PWY-6199	FLAVONOL-SYN	quercetinsulphates biosynthesis
PWY-7173	FLAVONOL-SYN	quercetin triglucoside biosynthesis
PWY-7137	FLAVONOL-SYN	quercetin gentiotetraside biosynthesis
PWY-5791	QUINONE-SYN;DHNA-Biosynthesis	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)
PWY-5780	QUINONE-SYN	hypericin biosynthesis
PWY-5801	QUINONE-SYN	lawsone biosynthesis
PWY-7079	QUINONE-SYN	geodin biosynthesis
PWY-5701	QUINONE-SYN	shikonin biosynthesis
PWY-5795	QUINONE-SYN	juglone biosynthesis
PWY-5987	QUINONE-SYN	sorgoleone biosynthesis
PWY-5371	QUINONE-SYN	chrysophanol biosynthesis
PWY-5802	QUINONE-SYN	alizarin biosynthesis
PWY-7080	QUINONE-SYN	asterrate biosynthesis
PWY-4922	POLYKETIDE-SYN;COUMARIN-PHYTOALEXINS;COUMARIN-SYN	6-methoxymellein biosynthesis
PWY-5349	COUMARIN-SYN	esculetin biosynthesis
PWY-6982	COUMARIN-SYN	umbelliferone biosynthesis
PWY-7057	Interconversion;COUMARIN-SYN	cichoriin interconversion
PWY-5319	PHENYLPROPANOID-DERIVATIVE-DEG;COUMARIN-SYN	coumarin metabolism (to melilotic acid)
PWY-6792	COUMARIN-SYN	scopoletin biosynthesis
PWY-7056	Interconversion;COUMARIN-SYN	daphnin interconversion
PWY-7186	Super-Pathways;COUMARIN-SYN	superpathway of scopolin and esculin biosynthesis
PWY-5176	COUMARIN-SYN	coumarin biosynthesis (via 2-coumarate)
PWY-5365	COUMARIN-SYN	linear furanocoumarin biosynthesis
PWY-7055	COUMARIN-SYN	daphnetin modification
PWY-7058	COUMARIN-SYN	esculetin modification
PWY-116	PHENYLPROPANOID-DERIVATIVE-DEG;LIGNIN-SYN	coniferin metabolism
PWY-83	Metabolic-Clusters;LIGNIN-SYN	monolignol glucosides biosynthesis
PWY-6302	LIGNIN-SYN	dihydroconiferyl alcohol biosynthesis
PWY-5475	TANNIN-SYN	pentagalloylglucose biosynthesis
PWY-5478	Super-Pathways;TANNIN-SYN	superpathway of hydrolyzable tannin biosynthesis
PWY-5476	ELLAGITANNINS	cornusiin E biosynthesis
PWY-5477	GALLOTANNINS	gallotannin biosynthesis
PWY-5048	CINNAMATE-SYN	rosmarinic acid biosynthesis I
PWY-5168	CINNAMATE-SYN	ferulate and sinapate biosynthesis
PWY-5968	CINNAMATE-SYN	cinnamate esters biosynthesis
PWY-4201	Metabolic-Clusters;CINNAMATE-SYN	volatile cinnamoic ester biosynthesis
PWY-5071	Super-Pathways;CINNAMATE-SYN	superpathway of rosmarinic acid biosynthesis
PWY-5867	CINNAMATE-SYN	<i>t</i>-anethole biosynthesis
PWY-6040	CINNAMATE-SYN	chlorogenic acid biosynthesis II
PWY-3301	CINNAMATE-SYN	sinapate ester biosynthesis
PWY-5049	CINNAMATE-SYN	rosmarinic acid biosynthesis II
PWY-5859	CINNAMATE-SYN	eugenol and isoeugenol biosynthesis
PWY-6039	CINNAMATE-SYN	chlorogenic acid biosynthesis I
PWY1F-467	CINNAMATE-SYN	phenylpropanoid biosynthesis, initial reactions
PWY-2181	CINNAMATE-SYN	free phenylpropanoid acid biosynthesis
PWY-6418	POLYKETIDE-SYN;PHYTOALEXIN-SYN	4-hydroxycoumarin and dicoumarol biosynthesis
CAMALEXIN-SYN	INDOLE-PHYTOALEXIN-SYN	camalexin biosynthesis
PWY-2921	TERPENOID-PHYTOALEXINS;SESQUITERPENOID-SYN	capsidiol biosynthesis
PWY-2961	TERPENOID-PHYTOALEXINS;SESQUITERPENOID-SYN	sesquiterpenoid phytoalexins biosynthesis
PWY-6888	TERPENOID-PHYTOALEXINS;SESQUITERPENOID-SYN	zealexin biosynthesis
PWY-2981	TERPENOID-PHYTOALEXINS;DITERPENOID-SYN	diterpene phytoalexins precursors biosynthesis
PWY-6887	TERPENOID-PHYTOALEXINS;Super-Pathways;DITERPENOID-SYN	kauralexin biosynthesis
PWY-6438	POLYKETIDE-SYN	phenylphenalenone biosynthesis
PWY-4801	POLYKETIDE-SYN	aloesone biosynthesis I
PWY-5810	POLYKETIDE-SYN	usnate biosynthesis
PWY-6314	POLYKETIDE-SYN	plumbagin biosynthesis
PWY-6432	Super-Pathways;POLYKETIDE-SYN	curcuminoid biosynthesis
PWY-5393	POLYKETIDE-SYN	raspberry ketone biosynthesis
PWY-6312	POLYKETIDE-SYN	barbaloin biosynthesis
PWY-6627	POLYKETIDE-SYN	salinosporamide A biosynthesis
PWY-12	POLYKETIDE-SYN	pentaketide chromone biosynthesis
PWY-6310	POLYKETIDE-SYN	aloesone biosynthesis II
PWY-6316	POLYKETIDE-SYN	aromatic polyketides biosynthesis
PWY-5380	SUGAR-DERIVS;CYCLITOLS-DEG	A series fagopyritols biosynthesis
PWY-5379	SUGAR-DERIVS;CYCLITOLS-DEG	B series fagopyritols biosynthesis
PWY-5338	Cyclitols-Biosynthesis	galactosylcyclitol biosynthesis
PWY-6363	Cyclitols-Biosynthesis	D-<i>myo</i>-inositol (1,4,5)-trisphosphate degradation
PWY-6366	Cyclitols-Biosynthesis	D-<i>myo</i>-inositol (1,4,5,6)-tetrakisphosphate biosynthesis
PWY-6358	Super-Pathways;Cyclitols-Biosynthesis	superpathway of D-<i>myo</i>-inositol (1,4,5)-trisphosphate metabolism
PWY-6365	Cyclitols-Biosynthesis	D-<i>myo</i>-inositol (3,4,5,6)-tetrakisphosphate biosynthesis
PWY-6369	Cyclitols-Biosynthesis	inositol pyrophosphates biosynthesis
PWY-6351	Cyclitols-Biosynthesis	D-<i>myo</i>-inositol (1,4,5)-trisphosphate biosynthesis
PWY-6364	Cyclitols-Biosynthesis	D-<i>myo</i>-inositol (1,3,4)-trisphosphate biosynthesis
PWY-6361	Phytate-Biosynthesis;CYCLITOLS-DEG	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis I  (from Ins(1,4,5)P3)
PWY-6554	Phytate-Biosynthesis;CYCLITOLS-DEG	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)
PWY-6362	Phytate-Biosynthesis;CYCLITOLS-DEG	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis II (mammalian)
PWY-6555	Super-Pathways;Phytate-Biosynthesis	superpathway of 1D-<i>myo</i>-inositol hexakisphosphate biosynthesis (plants)
PWY-4661	Phytate-Biosynthesis	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis III (<i>Spirodela polyrrhiza</i>)
PWY-6372	Phytate-Biosynthesis	1D-<i>myo</i>-inositol hexakisphosphate biosynthesis IV (<i>Dictyostelium</i>)
PWY-2301	Myo-Inositol-Biosynthesis	<i>myo</i>-inositol biosynthesis
PWY8J2-22	Kanosamine-Biosynthesis	kanosamine biosynthesis II
PWY-5978	Kanosamine-Biosynthesis	kanosamine biosynthesis I
PWY-5134	TERPENOPHENOLICS-SYN;Super-Pathways	bitter acids biosynthesis
PWY-5132	TERPENOPHENOLICS-SYN	humulone biosynthesis
PWY-5140	TERPENOPHENOLICS-SYN	cannabinoid biosynthesis
PWY-7105	TERPENOPHENOLICS-SYN	olivetol biosynthesis (olivetol synthase by-products synthesis)
PWY-5133	TERPENOPHENOLICS-SYN	cohumulone biosynthesis
PWY-5808	TERPENOPHENOLICS-SYN	hyperforin and adhyperforin biosynthesis
PWY-5424	Super-Pathways;Terpenoid-Biosynthesis	superpathway of oleoresin turpentine biosynthesis
PWY-5827	Terpenoid-Biosynthesis	heliocides biosynthesis
PWY-5828	Terpenoid-Biosynthesis	lacinilene C biosynthesis
PWY-6668	Terpenoid-Biosynthesis	(<i>E,E</i>)-4,8,12-trimethyltrideca-1,3,7,11-tetraene biosynthesis
PWY-7087	Terpenoid-Biosynthesis	2-methylisoborneol biosynthesis
PWY-5174	TETRATERPENOID-SYN;CAROTENOID-SYN	capsanthin and capsorubin biosynthesis
PWY-5175	TETRATERPENOID-SYN;CAROTENOID-SYN	lactucaxanthin biosynthesis
PWY-5288	TETRATERPENOID-SYN;CAROTENOID-SYN	astaxanthin biosynthesis
PWY-5291	TETRATERPENOID-SYN;CAROTENOID-SYN	canthaxanthin biosynthesis
PWY-5943	TETRATERPENOID-SYN;CAROTENOID-SYN	&beta;-carotene biosynthesis
PWY-5944	TETRATERPENOID-SYN;CAROTENOID-SYN	zeaxanthin biosynthesis
PWY-5945	TETRATERPENOID-SYN;Interconversion;CAROTENOID-SYN	zeaxanthin, antheraxanthin and violaxanthin interconversion
PWY-5946	TETRATERPENOID-SYN;CAROTENOID-SYN	&delta;-carotene biosynthesis
PWY-5947	TETRATERPENOID-SYN;CAROTENOID-SYN	lutein biosynthesis
PWY-6279	TETRATERPENOID-SYN;CAROTENOID-SYN	myxol-2' fucoside biosynthesis
PWY-6280	TETRATERPENOID-SYN;CAROTENOID-SYN	synechoxanthin biosynthesis
PWY-6286	TETRATERPENOID-SYN;CAROTENOID-SYN	spheroidene and spheroidenone biosynthesis
PWY-6287	TETRATERPENOID-SYN;CAROTENOID-SYN	neurosporene biosynthesis
PWY-6288	TETRATERPENOID-SYN;CAROTENOID-SYN	zeaxanthin-&beta;-D-diglucoside biosynthesis
PWY-6581	TETRATERPENOID-SYN;CAROTENOID-SYN	spirilloxanthin and 2,2'-diketo-spirilloxanthin biosynthesis
PWY-7175	TETRATERPENOID-SYN;CAROTENOID-SYN	nostoxanthin biosynthesis
PWY-6767	TRITERPENOID-SYN;CAROTENOID-SYN	4,4'-diapolycopenedioate biosynthesis
CAROTENOID-PWY	Super-Pathways;CAROTENOID-SYN	superpathway of carotenoid biosynthesis
PWY-6809	CAROTENOID-SYN	neoxanthin biosynthesis
PWY-5875	TRITERPENOID-SYN;CAROTENOID-SYN	staphyloxanthin biosynthesis
PWY-6475	Lycopene-Biosynthesis	<i>trans</i>-lycopene biosynthesis II (plants)
PWY-5942	Super-Pathways;Lycopene-Biosynthesis	<i>trans</i>-lycopene biosynthesis I (bacteria)
PWY-6691	DITERPENOID-SYN	plaunotol biosynthesis
PWY-7070	DITERPENOID-SYN	steviol biosynthesis
PWY-5107	DITERPENOID-SYN	phytol salvage pathway
PWY-5910	Super-Pathways;GGPP-Biosynthesis;DITERPENOID-SYN	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)
PWY-6659	DITERPENOID-SYN	fusicoccins biosynthesis
PWY-7065	DITERPENOID-SYN	2&alpha;,7&beta;-dihydroxylation of taxusin
PWY-5660	DITERPENOID-SYN	taxol biosynthesis
PWY-6645	DITERPENOID-SYN	labdane-type diterpenes biosynthesis
PWY-7071	DITERPENOID-SYN	steviol glucoside biosynthesis (rebaudioside A biosynthesis)
PWY-5121	Super-Pathways;GGPP-Biosynthesis;DITERPENOID-SYN	superpathway of geranylgeranyldiphosphate biosynthesis II (via MEP)
PWY-6304	DITERPENOID-SYN	casbene biosynthesis
PWY-5063	Phytyl-Diphosphate-Biosynthesis	phytyl diphosphate biosynthesis
PWY-5412	Resin-Acids-Biosynthesis	levopimaric acid biosynthesis
PWY-5416	Super-Pathways;Resin-Acids-Biosynthesis	superpathway of diterpene resin acids biosynthesis
PWY-5411	Resin-Acids-Biosynthesis	abietic acid biosynthesis
PWY-5414	Resin-Acids-Biosynthesis	palustric acid biosynthesis
PWY-5422	Resin-Acids-Biosynthesis	isopimaric acid biosynthesis
PWY-5413	Resin-Acids-Biosynthesis	neoabietic acid biosynthesis
PWY-5421	Resin-Acids-Biosynthesis	dehydroabietic acid biosynthesis
PWY-6913	ISOPRENOIDS	methylbutenol biosynthesis
PWY-6436	MONOTERPENOID-SYN	perillyl alcohol biosynthesis
