sample_id	total	cellular_biosynthetic_process	androgen_biosynthetic_process	estrogen_biosynthetic_process	polyphosphate_biosynthetic_process	isoprenoid_biosynthetic_process	phospholipid_biosynthetic_process	vitamin_biosynthetic_process	toxin_biosynthetic_process	cytokinin_biosynthetic_process	auxin_biosynthetic_process	mucilage_biosynthetic_process	organic_acid_biosynthetic_process	antibiotic_biosynthetic_process	peptidyl_diphthamide_biosynthetic_process_from_peptidyl_histidine	heterocycle_biosynthetic_process	aromatic_compound_biosynthetic_process	organic_phosphonate_biosynthetic_process	cellular_carbohydrate_biosynthetic_process	cellular_macromolecule_biosynthetic_process	neurotransmitter_biosynthetic_process	ketone_biosynthetic_process	alkane_biosynthetic_process	alkene_biosynthetic_process	cellular_alcohol_biosynthetic_process	cellular_nitrogen_compound_biosynthetic_process	sulfur_compound_biosynthetic_process	glycerolipid_biosynthetic_process	aldehyde_biosynthetic_process	neutral_lipid_biosynthetic_process	membrane_lipid_biosynthetic_process	glycerol_ether_biosynthetic_process	ketone_body_biosynthetic_process	Remaining
0159_AJ09_750026_20191016_ST	1672338	1168.41666666667	0	0	725.25	1161.71388888889	1689.22638888889	821.605985449735	227.333333333333	131	0	0	2049.31635912698	94.1416666666665	0	3450.05039590682	2793.30947769694	16.7777777777778	413.194444444444	5199.03971560847	0	150.284722222222	2.05555555555556	0	0	3671.14791574809	841.515740740741	155.935185185185	113.319444444444	0.222222222222222	112.578703703704	0	0.2	1647350.36440972
0159_AQ29_10004_20170630_ST	1669798	1249.83333333333	0	0	330	1474.60496031746	1879.03839285714	648.45291005291	174.5	182.333333333333	0	0	1763.72114707341	42.2291666666667	11.8333333333333	3373.56911871693	2900.00055096267	33.3333333333333	403.682716049383	6101.79533730159	0	161.663194444444	24.9861111111111	0	0	3950.15144345238	993.788078703703	176.071296296296	94.9166666666667	0	242.387037037037	0	0	1643585.10853896
0159_BE31_82021_20191230_ST	1657963	1430.75	0	0	492.75	1175.41666666667	1654.84652777778	938.21600308642	154	140	0	0	1866.49488219246	97.5541666666665	2.16666666666667	3517.51766384357	2886.68710387885	55	482.720344650206	4946.05973324515	0	298.203125	3.65972222222222	5.16666666666667	0.0555555555555556	3735.07277793088	1026.77020502646	190.407407407407	103.916666666667	0.166666666666667	187.276851851852	0	0	1632572.12459633
0159_AY44_33280_20191213_ST	1654543	1413.08333333333	0	0	555.916666666665	1215.69097222222	1598.40104166667	856.436097883598	187	189	0	0	1824.23537119709	67.6125000000002	0	3351.23569487311	2704.38005774789	87.3333333333333	458.445138888889	4623.73197751323	0	194.923611111111	2.56944444444444	0	0	3541.99273521703	873.538541666667	172.203703703704	100.027777777778	0	183.166203703704	0	0	1630342.07579705
0159_AY44_33159_20190508_ST	1652288	1797.25	0	0	490.083333333333	1194.91319444444	1659.49350198413	936.153767636684	176.527777777778	169.666666666667	0	0	1729.38111565807	23.2861111111111	0.833333333333333	3382.78096468989	2771.51419367284	21	451.967708333333	4580.45004960317	0	245.25	10.0416666666667	0	0	3622.00515119782	983.250925925926	167.719576719577	100.782407407407	0	216.086574074074	0	0	1627557.56197976
0159_AP39_21402_20180611_ST_E21	1635347	2266.5	0	0.166666666666667	499.916666666667	1121.59375	1449.80555555556	853.773697089946	184.666666666667	207	0	0	1448.78708167989	69.2777777777776	0	3111.79465470679	2465.03385223766	46	418.420833333333	3801.18799603174	0	226.899305555555	3.8125	0	0	3369.38465636023	925.750694444445	146.768518518519	81.75	0	209.092283950617	0	0.2	1612439.41684276
0159_AP39_21699_20180811_ST	1634687	3395.33333333333	0	0	390.583333333333	1827.72222222222	1740.14930555556	818.382264109347	163.166666666667	247	0	0	1954.05440517527	79.4833333333333	0.333333333333333	3774.16643944126	3033.18331444126	13.6666666666667	344.616319444444	6203.21221891534	0	464.604166666667	0.5	0	0	4220.01107403121	1266.95196759259	239.481481481481	68.3981481481481	0	366.433333333333	0	0	1604075.56667277
0159_AB10_26008_20180410_ST	1634092	1596.75	0	0	463.583333333333	1183.27777777778	1623.02222222222	942.188082010582	183.333333333333	204	0	0	1725.27517278439	24.6972222222222	0	3369.72696159122	2731.78732424554	13.5555555555556	474.134953703704	4495.88624338624	0	206.878472222222	2.24305555555555	0	0	3550.3446170145	918.913888888889	166.037037037037	90.0416666666667	0	199.403703703704	0	0	1609926.91937675
0159_AA34_42489_20190928_ST	1633293	2050.15	0	0	285.333333333333	1319.26388888889	1467.51364087301	1002.18306106702	121.777777777778	49.3333333333333	0	0	1658.81409598214	71.7222222222222	0	3518.92021038482	2637.76508362115	13.1111111111111	472.623263888889	4531.35034722223	0	611.607638888889	2.20833333333333	10	0	3549.01957877107	1323.48374669312	198.451058201058	67.4351851851852	0	329.490277777778	0	0	1608001.44281144
0159_AB10_26254_20181210_ST	1630215	1511.33333333333	0	0	504.25	1046.58333333333	1663.51944444444	881.742380952381	184	148.666666666667	0	0	1575.72129174934	42.4861111111111	0	3208.69770618999	2556.63490269204	17	447.141319444444	4259.22587632275	0	170.527777777778	8.82638888888889	0	0	3468.11370817411	906.978703703704	146.462962962963	81.1111111111111	0	209.515432098766	0	0.2	1607176.26154904
0159_AN38_59010_20180102_ST	1626628	1993.91666666667	0	0	408.5	1267.74652777778	1616.44657738095	870.613456790123	145.972222222222	191.333333333333	0	0	1529.40852554563	55.3416666666668	0	3116.87875327626	2558.76649578067	48.3333333333333	447.791087962963	4147.44971891535	0	263.791666666667	4.57638888888889	0	0	3365.79588786621	903.219130291006	166.244047619048	89.5694444444444	0	238.574537037037	0	0.2	1603197.53053153
0159_AY44_33261_20191002_ST	1624461	1384.91666666667	0	0	656	1198.33333333333	2031.43680555556	924.052268518519	200	228.333333333333	0	0	1971.08678240741	33.2388888888889	0	3561.5301029419	2799.68987917646	11.6666666666667	452.964236111111	5158.93933531746	0	158.847222222222	1.20833333333333	0	0	3805.26984831227	975.589351851852	172.759259259259	105.680555555556	0	177.923148148148	0	0	1598451.5339824
0159_AB10_103250_20181203_ST	1619300	1302.41666666667	0	0	504.25	1044.25843253968	1657.37118055555	766.638776455026	207.333333333333	147.333333333333	0	0	1633.96033068783	22.9805555555556	0.333333333333333	3221.31369947824	2542.62763466343	3.33333333333333	454.771527777778	4742.54980158731	0	191.140625	4.17361111111112	0	0	3511.55263466343	983.198148148149	160.439814814815	74.6666666666667	0	200.88225308642	0	0	1595922.47430721
0159_AP39_21144_20180121_ST	1618834	1846.58333333333	0	0	421.333333333333	1144.38888888889	1516.24791666667	820.628644179894	183.333333333333	218.666666666667	0	0	1486.386328125	108.386111111111	0	3098.42535408093	2497.62655778464	44.8333333333333	412.650852272727	4089.35756523569	0	232.267361111111	4.54861111111112	0	0.0833333333333333	3361.11374333057	916.001736111111	156.013888888889	82.1944444444444	0	213.537037037037	0	0	1595979.39162629
0159_AP39_21133_20180203_ST	1608115	1470.25	0	0	581	1103.09722222222	1544.35486111111	868.351673280423	178.166666666667	160	0	0	1804.83802124669	100.083333333333	0	3304.02301611797	2669.5383170439	27.3333333333333	429.809375	4446.2537202381	0	200.409722222222	4.31944444444444	0	0	3469.92656770527	891.700694444444	157.52962962963	98.4305555555555	0	179.802777777778	0	0	1584425.78106863
0159_AB18_105120_20191018_ST	1606522	1159	0	0	465.5	1149.54325396825	1845.72986111111	796.545138888889	189.305555555556	121.333333333333	0	0	1747.40821304563	53.1638888888891	0	3376.35101545659	2721.99122489222	35.3333333333333	440.262037037037	4886.15489417989	0	165.552083333333	4.41666666666667	0	0	3661.55657101215	952.862152777778	181.824074074074	99.625	0	164.587037037037	0	0.2	1582303.75466541
0159_AB10_26406_20190116_ST	1606123	1667.75	0	0	523.916666666665	1121.78703703704	1481.24131944444	894.973791887125	154.611111111111	195	0	0	1639.90371858466	100.630555555555	0.833333333333333	3315.62665919557	2644.77405888693	55.6666666666667	395.377019032922	4270.01361882716	0	201.163194444445	5.36111111111111	0.166666666666667	0	3488.05493961885	897.56875	143.018518518518	81.7222222222222	0	250.080709876543	0	0	1582593.75833131
0159_AB10_26269_20181101_ST	1606049	1903.91666666667	0	0	445.583333333333	1109.70486111111	1435.09791666667	834.620925925926	144.333333333333	235.666666666667	0	0	1511.17311507937	43.2888888888889	0	3061.16325999789	2399.81723673103	0	457.542013888889	4030.02713293651	0	193.795138888889	5.90277777777778	0	0	3349.48392061043	1009.76226851852	119.467592592593	71.1944444444444	0	227.838888888889	0	0	1583459.61961705
0159_AY44_33305_20200110_ST	1593602	984.833333333333	0	0	506	1172.48373015873	1541.92986111111	637.661917989418	165.527777777778	103.333333333333	0	0	1838.94952835648	59.6027777777779	2.5	3363.68493159661	2658.42854160543	4	386.855555555556	5200.27771164021	0	180.121527777778	12.7847222222222	0	0	3689.22660157015	947.39837962963	164.319444444444	92.0648148148148	0	146.22962962963	0	0	1569743.78587968
0159_AJ09_760049_20191008_ST	1581197	1510.25	0	0	468.75	1171.94097222222	1648.78199404762	804.077023809524	181.972222222222	166.333333333333	0	0	1616.98192791005	45.5819444444444	0.333333333333333	3197.35369274201	2635.92971897658	16	466.212037037037	4610.87992724867	0	203.522569444444	7.55555555555555	0	0	3529.62924829757	872.963095238095	176.350529100529	92.4305555555555	0	211.174228395062	0	0	1557561.99609109
0159_AP39_21010_20171118_ST	1567893	2022	0	0	684.5	1178.20833333333	1463.30347222222	910.201931216931	173.666666666667	234.333333333333	0	0	1660.59219686949	20.3055555555556	0	3231.49324588477	2612.87468106996	5.33333333333333	400.317013888889	4121.97406856261	0	195.302083333333	2.00694444444444	0	0	3410.84463808054	930.189583333333	157.361111111111	90.1666666666667	0	200.794444444444	0	0	1544187.23069665
0159_AY44_33285_20191118_ST	1561450	1134.25	0	0	611.5	1044.23611111111	1815.31527777778	926.58458994709	215.111111111111	123	0	0	1943.16648148148	35.7569444444444	0	3445.93902091907	2754.65287122771	32	427.629050925926	4880.08999669312	0	135.78125	1.61111111111111	0	0	3598.49947065452	881.62337962963	176.49537037037	118.513888888889	0	116.312345679012	0	0	1537031.93172803
0159_AS41_40087_20190717_ST	1545632	1156.41666666667	0	0	398.5	1066.54166666667	1493.80972222222	793.319411375661	183.416666666667	138.5	0	0	1530.50406208664	36.3611111111111	0	3031.65828575103	2459.29341692387	11.6666666666667	423.138888888889	3900.34345238095	0	245.579861111111	1.97222222222222	0	0	3232.13682411082	765.678240740741	156.777777777778	76.0277777777778	0	224.714814814815	0	0.4	1524305.24246404
0159_AA34_42183_20180730_ST	1544716	1813.83333333333	0	0	212.25	976.395833333333	1156.81567460318	600.571632495591	122.333333333333	36.3333333333333	0	0	1635.81808407738	11.9166666666667	0	3017.90911915395	2395.22410151727	42	372.454861111111	3506.36560846561	0	293.546875	26.4583333333333	0	0	3043.40308410104	815.860763888889	165.924603174603	72.3333333333333	0	118.100925925926	0	0	1524280.15049982
0159_AQ29_10077_20180415_ST	1539934	2412.25	0	0	481.25	1495.79166666666	1972.9125	559.08794973545	65.8333333333333	185.666666666667	0	0	1624.7641869213	9.05138888888889	0	2759.8071800289	2399.20082200421	12	360.919097222222	4151.45963955026	0	229.489583333333	6	0	0	3133.13528518763	732.384027777778	152.222222222222	83.2916666666667	0.166666666666667	254.532098765432	0	0.2	1516852.58401836
0159_AJ09_750044_20191116_ST	1536348	2093.66666666667	0	0	544.5	1186.98611111111	1569.49652777778	765.839887566137	167.666666666667	193.333333333333	0	0	1550.97229662698	68.1472222222222	0	3083.16423770331	2511.53848814423	43.3333333333333	469.878060699588	4344.84369488536	0	232.96875	2.11805555555556	0	0	3399.30723704194	861.702662037037	158.152777777778	83.5277777777778	0	216.815432098765	0	0	1512800.04078098
0159_AV42_66170_20190905_ST	1525000	1767.25	0	0	435.166666666667	1010.08912037037	1398.95590277778	757.632464726631	157.666666666667	208.666666666667	0	0	1492.15224371693	47.8805555555556	0	2909.68431510876	2365.05483098177	37.3333333333333	396.580838477366	3859.2861882716	0	232.565972222222	7.45833333333333	0.166666666666667	0	3107.67444738389	820.395949074074	156.143518518518	78.9861111111111	0	199.707561728395	0	0	1503553.50164664
0159_AP39_21356_20180515_ST_E21	1524643	1427.91666666667	0	0	559.083333333335	973.444444444446	1354.78611111111	718.62442680776	123.333333333333	147	0	0	1658.1662983631	41.0027777777778	0	3125.44028598373	2492.98572800313	25.3333333333333	387.324652777778	3901.06261574074	0	160.128472222222	4.95833333333333	0.333333333333333	0	3233.66500489908	823.221643518518	133.759259259259	79.1388888888889	0	154.438888888889	0	0	1503117.85216798
0159_AJ09_750005_20190925_ST	1520789	763.833333333333	0	0	482	993.486111111112	1636.41597222222	712.095568783069	199.277777777778	105	0	0	1647.27674892526	33.4263888888889	0	3007.45511445473	2420.34888760288	22.6666666666667	403.661458333333	4274.04409722222	0	151.604166666666	1.36111111111111	0	0	3179.05413892563	785.204629629629	153.587962962963	87.8888888888889	0	171.217592592593	0	0	1499558.0933839
0159_AZ03_32052_20190827_STHS	1518716	1624.41666666667	0	0	381	929.409722222223	1414.58139880952	739.574939373898	151.777777777778	116	32.3333333333333	0	1439.83438988095	49.5291666666667	0	2802.66501047178	2197.87229662698	27.1111111111111	510.717592592592	3667.51960978836	0	327.012152777778	1.75	0	0.0138888888888889	2988.9169367284	850.991997354498	168.64880952381	79.375	0	231.973148148148	0	0	1497982.97505126
0159_AZ03_32054_20190917_STLS	1518713	1567	0	0	457.25	1141.47916666667	1520.75416666667	765.972605820106	137	194.666666666667	0	0	1565.28570395172	63.7972222222224	0	3026.8140723594	2483.80411093964	36.1666666666667	433.655208333333	4165.87046957672	0	174.555555555555	3.0625	0	0	3207.92923108955	739.179050925926	164.217592592592	78.6944444444444	0.148148148148148	167.439506172839	0	0	1496618.2579112
0159_AA34_42487_20190921_ST	1514595	1713.91666666667	0	0	506.333333333335	951.100694444445	1132.9345734127	634.663078703704	87.6666666666667	162.666666666667	0	0	1289.7146792328	5.66666666666667	0	2667.38959392759	2197.07115256957	9.66666666666667	485.592013888889	2959.9421792328	0	293.46875	0.291666666666667	1.5	0	2773.12321661278	839.314930555556	156.814153439153	71.6666666666667	0	213.933796296296	0	0	1495440.56218768
0159_AZ03_32093_20191209_ST	1504048	1551.75	0	0	481	1094.73148148148	1589.37013888889	829.235383597884	143.777777777778	186	0	0	1505.7555911045	48.0986111111111	0	3069.12512602881	2459.36556584362	9	417.006944444445	4057.63544973545	0	170.90625	3.74305555555556	0	0.0555555555555556	3264.35933568489	793.531712962963	162.916666666667	83.2916666666667	0	189.594444444444	0	0.2	1481937.54924245
0159_AY44_33272_20191114_ST	1498277	1520.66666666667	0	0	512.833333333335	1039.29513888889	1354.95109126984	683.712255291005	134.416666666667	166.333333333333	0	0	1484.0530150463	77.6486111111111	0	2809.39887988683	2187.63638760288	14	384.441666666666	3456.63859126984	0	150.770833333333	3.1875	0	0	2794.46309615667	712.306828703704	147.271825396825	81.1805555555555	0	113.141049382716	0	0.2	1478448.45267444
0159_AB10_101585_20180920_ST	1498090	1409.33333333333	0	0	428.75	1071.61544312169	1433.5306547619	682.330310846561	175.333333333333	167	0	0	1539.36160342262	65.5541666666667	4.16666666666667	2997.04861074368	2431.72709288654	11.6666666666667	391.778356481482	4694.62342923281	0	167.416666666666	11.3958333333333	0	0	3347.81595201352	937.552391975309	152.648148148148	76.8472222222222	0.148148148148148	193.518827160494	0	0	1475698.83714217
0159_AS41_40071_20190501_ST	1492109	1177.58333333333	0	0.333333333333333	425	1141.05158730159	1527.63541666667	700.815165343915	159.333333333333	136.666666666667	0	0	1575.68123883929	32.4291666666667	0.666666666666667	3110.50079940721	2578.16645086224	15	435.926041666667	4783.95911044973	0	158.6875	5.59722222222222	0	0	3410.09195020086	872.444444444444	159.782407407407	75.1527777777778	0	186.890740740741	0	0	1469439.60464667
0159_AP39_21014_20171107_ST	1487599	1194	0	0	530	958.430555555556	1449.87916666667	704.149537037037	144.75	177.333333333333	0	0	1650.52012772817	76.3722222222221	0.833333333333333	2996.24949888546	2424.47705620468	40.3333333333333	403.929333847737	4138.16315586419	0	148.309027777778	7.72916666666667	0	0	3173.33136065794	830.856944444444	151.236111111111	86.6388888888889	0	153.193518518518	0	0.2	1466158.08432792
0159_AP39_21131_20180213_ST	1482548	1369.91666666667	0	0	460.416666666667	1014.86111111111	1451.56423611111	772.18239638448	200.416666666667	155.666666666667	0	0	1531.70410507606	82.6305555555557	0	2973.8600105024	2356.61338241598	67	383.757523148148	4343.39773478836	0	193.109375	4.54166666666667	0	0.111111111111111	3163.63412591245	806.021296296297	148.356481481482	77.6805555555555	0.0555555555555556	142.685648148148	0	0	1460847.81646251
0159_AA34_42460_20191014_ST	1479750	1192.66666666667	0	0	337	935.951388888891	1350.51716269841	599.150793650794	121.333333333333	83.3333333333333	0	0	1433.17779927249	21.7916666666667	0	3219.55492231898	2655.28050653415	8.66666666666667	418.046875	3715.7513723545	0	270.520833333333	2.125	0.166666666666667	0	3319.74876325813	757.151504629629	157.940476190476	73.0138888888889	0	196.658333333333	0	0	1458880.45204631
0159_AP39_21403_20180907_ST_E21	1463052	1508.25	0	0	398.333333333333	1157.78611111111	1471.14513888889	722.023597883598	154.666666666667	201	0	0	1556.24436752773	81.7638888888891	2.16666666666667	3145.4996622085	2538.83609188222	23.6666666666667	367.126167929293	4677.19455417268	0	159.013888888889	7.52777777777778	0	0.0555555555555556	3428.93081871404	891.708101851851	152.555555555556	67.0138888888889	0	181.226851851851	0	0	1440158.26464709
0159_AB10_26137_20180827_ST	1452465	1171.08333333333	0	0	459.25	936.986111111111	1338.17152777778	685.916898148149	170.166666666667	153.666666666667	0	0	1449.57715525794	22.8611111111111	0	2828.54786008231	2260.87812242798	10.6666666666667	424.117991255144	4038.28210427689	0	154.642361111111	2.93055555555555	0	0	3049.42610082305	755.939814814815	140.171296296296	78.9861111111111	0	154.808950617284	0	0	1432177.92259489
0159_AP39_21167_20171214_ST	1449636	1541.58333333333	0	0	429.25	845.260416666666	1245.84761904762	691.67841159612	155.638888888889	30.6666666666667	0	0	1513.78503885582	216.588888888889	0.166666666666667	2879.29654976239	2182.6085614467	14.6666666666667	468.311342592593	3888.91798941799	0	316.546875	1.14583333333333	0.166666666666667	0.0277777777777778	2937.33048660102	839.785383597884	173.679232804233	89.0462962962963	0	141.899074074074	0	0	1429032.10533335
0159_AP39_21033_20171106_ST	1445951	1287.16666666667	0	0	423.583333333333	1002.30208333333	1424.72708333333	723.828167989418	168.666666666667	158.333333333333	0	0	1414.09235573743	25.1430555555556	0	2817.44851937586	2264.7748696845	33.4444444444443	411.397916666667	3917.29546957672	0	160.472222222222	5.05555555555556	0	0	3086.29077135999	814.914583333333	146.694444444444	79.5	0	169.671296296296	0	0	1425416.19716109
0159_AK37_71037_20181003_ST	1426602	1115.33333333333	0	0	364.75	1046.40932539682	1542.95	693.21501984127	164.333333333333	129.333333333333	0	0	1514.27600405093	36.8013888888889	1.66666666666667	2917.79163598618	2372.10381852587	38.3333333333333	420.689930555556	4343.53396164021	0	177.276041666666	10.3680555555556	0	0	3231.37071336714	899.294444444445	146.916666666667	72.4583333333333	0	177.360802469136	0	0	1405185.43385761
0159_AZ03_32051_20190819_STHS	1425451	1023.08333333333	0	0	292.25	931.460416666666	1377.31215277778	609.860670194003	165.666666666667	129.666666666667	0.0833333333333333	0	1399.07998139881	29.4041666666667	4	2750.11855608833	2214.44363251396	8	377.611689814815	4310.7732308201	0	165.456597222222	8.74305555555556	0	0.111111111111111	3023.57883221267	797.015046296296	143.666666666667	67.6805555555555	0.037037037037037	181.424228395062	0	0	1405440.47237301
0159_AB10_26420_20190311_ST	1423082	1455.25	0	0	311.583333333333	1023.03009259259	1452.82361111111	581.82084435626	199	159.666666666667	0	0	1329.55614376653	51.7347222222222	0	2856.29551936361	2359.15142875514	38.9444444444443	398.058963477366	4916.55442570547	0	158.347222222222	2.625	1.33333333333333	0	3276.33728523662	871.98835978836	163.643518518518	52.0138888888889	0	206.715432098765	0	0	1401215.52576412
0159_AB10_26298_20181218_ST	1420272	1466.08333333333	0	0	436.166666666667	981.826388888888	1417.82579365079	700.910774911817	150.555555555556	161.666666666667	0	0	1422.10615120701	19.3333333333333	0	2755.77604742308	2271.48587215853	13	418.269139309764	3888.4151710558	0	210.673611111111	4.51388888888889	3.83333333333333	0	2981.95545684468	777.848726851852	149.42791005291	85.4722222222222	0	170.564814814815	0	0	1399784.28914172
0159_AQ29_10042_20171130_ST	1418754	1865.16666666667	0	0	567.25	1035.75	1258.31944444444	828.975462962963	92.4444444444444	195	0	0	1588.31938946759	17.1944444444444	0	2950.61189000343	2320.20624075299	29.3333333333333	383.118055555556	3173.26845238095	0	188.041666666667	1.4375	0	0	2975.84314000343	811.697916666667	118.648148148148	59.3055555555556	0	223.148148148148	0	0	1398070.92010035
0159_AQ29_10104_20180715_ST	1414224	1758.33333333333	0	0	448	1015.92708333333	1415.99097222222	735.769160052909	141.666666666667	182.666666666667	0	0	1501.49998966601	32.1986111111111	0.333333333333333	2882.3784495946	2353.16317071453	9	428.388194444444	3849.38925264551	0	196.256944444445	3.24305555555555	0	0	3049.34631831153	842.862384259259	143.351851851852	82.0972222222222	0	190.699074074074	0	0	1392961.4382655
0159_AP39_21027_20171120_ST	1409714	2169.5	0	0	503.5	953.949074074074	1189.38611111111	786.045694444445	109.666666666667	246.333333333333	0	0	1251.59229621362	10.3527777777778	0	2615.86648662551	2099.85334178424	2.66666666666667	415.267708333333	3029.19485780423	0	198.03125	5.15972222222222	0	0	2726.468593107	847.940162037037	115.194444444444	71.2361111111111	0	216.275925925926	0	0	1390150.51877632
0159_AS41_40088_20191004_ST	1407157	2258.16666666667	0	0	463.666666666667	1407.35092592593	1293.03715277778	569.675912698413	80.7777777777778	158.333333333333	0.333333333333333	0	1428.49295841601	40.3819444444445	0	2687.91361488563	2214.87689420662	14.6666666666667	386.40744047619	3640.05089285715	0	268.713541666666	1.625	0.5	0.0555555555555556	2816.37169689621	661.377044753087	170.608796296296	82.8611111111111	0.0185185185185185	235.279320987654	0	0	1386275.45723308
0159_AB10_26267_20190116_ST	1402750	1374.41666666667	0	0	490.25	917.524305555556	1415.93194444444	745.632817460317	152.222222222222	189.666666666667	0	0	1393.70181588955	43.7347222222222	0	2827.81732596022	2255.21284293553	31.6666666666667	386.9125	3710.44229497354	0	167.631944444445	2.04166666666667	0	0	2997.19120492847	750.240162037037	137.458333333333	78.7777777777778	0.0555555555555556	178.117592592592	0	0	1382503.352971
0159_AP39_21040_20171006_ST	1399885	1850.5	0	0	312.833333333333	935.003472222221	1269.74508928571	737.951037257495	117.333333333333	106.333333333333	0	0	1371.04408936839	19.4652777777778	0	2606.30003221144	2110.11960231726	1.66666666666667	496.89965849337	3617.09698645405	0	408.918402777778	1.53472222222222	18.6666666666667	0	2811.35973955271	1004.45461309524	155.799470899471	61.0416666666667	0	252.008796296296	0	0	1379618.92400977
0159_AB10_26118_20180813_ST	1379135	1141.25	0	0	435.5	957.248015873015	1425.07951388889	702.450833333333	150	129.666666666667	0	0	1532.82893105159	82.3	0	2916.18481714188	2384.31086983147	32	364.119444444444	4405.74794973545	0	142.901041666667	0.840277777777777	0	0	3135.84000232706	796.64849537037	163.314814814815	87.4722222222222	0	142.456944444444	0	0	1358006.83915941
0159_AK37_71041_20181122_ST	1376364	1200.41666666667	0	0	457.75	1045.29398148148	1466.68159722222	707.475185185185	175.222222222222	124.333333333333	0	0	1523.06372354497	55.0333333333332	7.16666666666667	3083.00910493827	2480.5469962522	6.66666666666667	350.858269032922	4726.90386353615	0	162.190972222222	25.9513888888889	0	0	3353.83079475309	963.31724537037	154.467592592593	73.5833333333333	0	177.031018518518	0	0	1354043.20604424
0159_AY44_33252_20190930_ST	1375754	1596.33333333333	0	0	422.875	1007.10740740741	1421.05798611111	796.126964285714	145.194444444444	165.333333333333	0	0	1427.91102223876	36.1138888888889	0	2829.91064508622	2299.2409537282	73.3333333333333	365.962782921811	3729.31112213404	0	206.9375	4.54166666666667	0	0	2999.13639244072	806.559027777778	145.703703703704	75.3472222222222	0	195.629166666667	0	0.2	1355004.13310328
0159_AK37_71012_20180504_ST	1369496	1548	0	0	402.166666666667	1006.21527777778	1295.36810515873	730.450132275132	163.222222222222	171	0	0	1362.35625124008	27.2138888888889	0	2792.59163231188	2225.57856904027	41.3333333333333	362.72006523569	3634.64394089707	0	221.649305555556	5.25	0	0	2915.36301428638	837.187516534392	144.517195767196	77.5138888888889	0	191.331635802469	0	0	1349340.32735812
0159_BC12_41004_20171127_ST	1368344	1740.5	0	0	509.5	1023.64930555556	1470.00416666667	758.450535714286	159.333333333333	193	0	0	1386.81137070106	37.2458333333333	0	2825.39694058642	2259.93376929012	21.3333333333333	367.200913065844	3806.93925815696	0	191.940972222222	2.84722222222222	0	0	3074.53373952822	806.875	139.935185185185	77.6527777777778	0	197.45	0	0	1347293.46634333
0159_AY44_33260_20191106_ST	1367865	876.75	0	0	398.25	1002.95505952381	1397.146875	602.962301587301	195	147.666666666667	0	0	1401.58743138228	44.5069444444444	9.5	3014.85267397854	2314.49957543357	11.5	389.246527777778	4453.7757771164	0	132.107638888889	32.4097222222222	0	0	3202.83281617431	1133.22418981481	146.662037037037	89.0138888888889	0	157.419907407407	0	0	1346711.12996666
0159_AP39_21210_20180228_ST	1359005	1284.41666666667	0	0	514.666666666665	885.166666666667	1330.21527777778	689.636946649031	163.861111111111	145	0	0	1362.43057829034	117.544444444445	0	2685.22076453189	2145.21532471708	84.8333333333333	394.722916666667	3575.41550925926	0	128.225694444445	2.54166666666667	0	0	2854.02126552396	678.853125	138.175925925926	66.875	0	143.121296296296	0	0	1339614.83981936
0159_AA34_42423_20190503_ST	1349706	1201.25	0	0	634.416666666665	951.284722222222	1175.20109126984	564.21774691358	98.6666666666667	117.333333333333	0	0	1428.75760127315	10.2916666666667	0	2718.10679281795	2102.31270220948	49.3333333333333	372.465277777778	3234.88855820106	0	218.513888888889	0.104166666666667	0	0.0555555555555556	2757.55320485499	752.296990740741	127.494047619048	77.4583333333333	0	142.931481481481	0	0	1330971.06617151
0159_AA34_42117_20180619_ST	1331847	1162.41666666667	0	0	492.916666666667	923.013888888888	1353.16041666667	848.856567460318	128.5	141.333333333333	0	0	1391.06313864087	83.3388888888889	0	2699.48055255487	2122.02235811043	128.333333333333	406.227867798354	3417.96742173722	0	146.072916666666	1.22222222222222	0	0	2894.03137596757	776.940509259259	135.625	90.7453703703703	0	140.908333333333	0	0	1312362.82317143
0159_AB10_100707_20181102_ST	1330783	1663.5	0	0	496.75	1095.52777777778	1365.25277777778	698.436726190476	121.888888888889	205	0	0	1452.69093832672	64.7847222222222	0	2833.11331447188	2201.48260018616	18.6666666666667	363.879102366255	3943.27158840388	0	193.989583333333	2.59027777777778	0	0	2945.01527875759	685.768171296296	148.018518518518	75.5972222222222	0	155.396296296296	0	0	1310052.37954852
0159_AA34_42146_20180730_ST	1314625	918.166666666667	0	0	455	961.4126984127	1322.90763888889	711.254596560847	140.611111111111	118.666666666667	0	0	1620.9817567791	97.7458333333333	0	2871.19009553204	2291.31037330982	8	372.295074588477	4088.9428516314	0	142.145833333333	1.43055555555556	0	0	3035.88205981776	682.958333333333	151.203703703704	87.3611111111111	0.037037037037037	93.3055555555556	0	0	1294452.19044707
0159_AY44_33186_20190530_ST	1306867	1294.16666666667	0	0	388.833333333333	921.874999999999	1337.06597222222	641.015773809524	144.861111111111	107	0	0	1419.755536541	26.2861111111111	0	2637.08727784208	2127.84189589763	7.66666666666667	344.123842592593	3689.04193121693	0	167.631944444445	4.21527777777778	0.166666666666667	0.0277777777777778	2826.16053346377	780.500231481481	135.37037037037	56.9861111111111	0	198.868518518519	0	0	1287610.45144938
